id,class4,p
697,II,0.8390072009368441
698,nonevent,0.05014372278939808
699,Ib,0.9195320139144062
700,nonevent,0.11645459188918188
701,nonevent,0.1782102282536482
702,II,0.6059922018668792
703,II,0.9753466395831437
704,nonevent,0.03339242660264646
705,Ib,0.5157320929286905
706,nonevent,0.04286567809568136
707,II,0.9681707660853935
708,II,0.9313617007736207
709,nonevent,0.004414944554846013
710,nonevent,0.047471842187685215
711,II,0.9937957199334874
712,Ib,0.8520790139490331
713,II,0.9839730940119756
714,nonevent,0.18120185814743828
715,nonevent,0.0818108442545246
716,II,0.900968536798626
717,nonevent,0.1030250955739314
718,nonevent,0.2011730864047579
719,Ib,0.9822704317994786
720,Ib,0.976227390267675
721,Ib,0.9942363734208703
722,nonevent,0.3661457311905648
723,II,0.9963309088457506
724,II,0.7806587925640757
725,nonevent,0.13420589562804017
726,nonevent,0.21501478667396387
727,II,0.5674116456605001
728,nonevent,0.00789277438427475
729,Ib,0.9849614332382698
730,nonevent,0.015118272765099536
731,II,0.9911249657319482
732,II,0.8386295326940921
733,Ib,0.8931802493696072
734,II,0.9655707232377431
735,Ib,0.7242410634088873
736,nonevent,0.0782321441858661
737,II,0.992495189173222
738,nonevent,0.004799057583551716
739,Ib,0.6420820584877067
740,Ib,0.9872878844173669
741,II,0.9944159858132325
742,nonevent,0.10878891145050937
743,nonevent,0.40205622433000726
744,nonevent,0.0013339981681827142
745,II,0.8426446771808472
746,II,0.6153339467992204
747,Ib,0.9895583562214935
748,nonevent,0.4539538381641755
749,nonevent,0.27204593602726723
750,nonevent,0.458913553468256
751,nonevent,0.009595678333618943
752,II,0.7136946611502406
753,II,0.576902626669864
754,nonevent,0.10783203884935667
755,nonevent,0.017417612758351023
756,nonevent,0.3646822689988702
757,II,0.5726383508655922
758,nonevent,0.4106445268373595
759,Ib,0.9781027495003087
760,II,0.9889438107949226
761,II,0.9929490345243068
762,Ib,0.997280736936389
763,nonevent,0.05525572144696757
764,Ib,0.987191755422623
765,II,0.6672638903324264
766,Ib,0.8987849386373146
767,II,0.8042113352448135
768,nonevent,0.47558408784753137
769,nonevent,0.3039844979021766
770,nonevent,0.14564549598629836
771,II,0.7808445772292534
772,nonevent,0.3645246350737448
773,nonevent,0.12995014195530227
774,II,0.5773008301039544
775,II,0.770687076217849
776,nonevent,0.006968691310186187
777,II,0.9316619851763236
778,nonevent,0.3224470117997787
779,Ib,0.9769221823619147
780,nonevent,0.2523434491316773
781,Ib,0.9631769187982825
782,II,0.710080531476661
783,nonevent,0.004151382357015724
784,nonevent,0.06447100632989493
785,II,0.932729558027191
786,Ib,0.6096982449211162
787,Ib,0.9108928148064194
788,II,0.5219177061810649
789,nonevent,0.030570675577731746
790,nonevent,0.17210978917145528
791,II,0.9987128192214147
792,II,0.7157955843812088
793,II,0.8378139102208315
794,nonevent,0.49023549668659105
795,nonevent,0.11320049529940544
796,nonevent,0.2776363817342389
797,II,0.9932613238367891
798,II,0.8255834242287525
799,nonevent,0.19683543708453918
800,II,0.9703885699625702
801,II,0.9893294027066157
802,nonevent,0.4572049620691069
803,nonevent,0.4314512035817998
804,nonevent,0.011347594105367124
805,nonevent,0.48431717965595983
806,II,0.693508584026004
807,Ib,0.5038105347053131
808,II,0.6184675882088572
809,II,0.891377123541594
810,nonevent,0.1453023845436202
811,nonevent,0.2262540342652618
812,II,0.9363659249254678
813,nonevent,0.4908450202343943
814,nonevent,0.0012792364184423574
815,nonevent,0.13374730548974523
816,II,0.991617550781653
817,nonevent,0.18264106310355172
818,II,0.8418883476571885
819,II,0.9271749953879597
820,nonevent,0.24084975094091415
821,Ib,0.9871782063328483
822,nonevent,0.1646592602060829
823,nonevent,0.020444835933052467
824,II,0.9206566193125678
825,nonevent,0.2370268867150299
826,II,0.9878028163464874
827,nonevent,0.12157516723733428
828,Ib,0.7086712049505354
829,II,0.9946864441841737
830,nonevent,0.015905121566093867
831,II,0.9340925172142353
832,II,0.9952663568349354
833,nonevent,0.11972728080237219
834,nonevent,0.06554087355813884
835,nonevent,0.38913128899678073
836,nonevent,0.0021494077548666786
837,nonevent,0.07305110299562605
838,II,0.9065071675975779
839,II,0.9965277399585917
840,nonevent,0.0554648430338002
841,II,0.5014817249251349
842,nonevent,0.19825201770966272
843,nonevent,0.08589426729093975
844,nonevent,0.27906223901137356
845,II,0.8746815764756245
846,II,0.984368599204933
847,II,0.7899836561856359
848,Ib,0.6616427064052478
849,nonevent,0.020460832124744845
850,II,0.8074888179750371
851,II,0.9884815146298367
852,II,0.9927602847639705
853,II,0.9678981039911766
854,II,0.989093582264398
855,II,0.9729583257061728
856,nonevent,0.03145360868790555
857,Ib,0.7281865946838895
858,Ib,0.9248342694372993
859,II,0.9960476595603223
860,II,0.8262452354534726
861,nonevent,0.18539681030747804
862,nonevent,0.012473661834334895
863,nonevent,0.04948528954445706
864,II,0.9939160310450563
865,nonevent,0.37441373213147183
866,nonevent,0.018259388903603426
867,nonevent,0.20578247843770306
868,II,0.9702091738120084
869,nonevent,0.019118483173605677
870,nonevent,0.002869235960016908
871,II,0.8973528003794048
872,nonevent,0.2033199249462769
873,nonevent,0.11984760729018093
874,nonevent,0.2955913632265684
875,nonevent,0.1328395084610305
876,nonevent,0.3827083818867099
877,II,0.6892744149965494
878,Ib,0.5956434495931593
879,II,0.9885268977230155
880,nonevent,0.06851259036663636
881,nonevent,0.23701749034517328
882,nonevent,0.031632127314010106
883,nonevent,0.014596067833675942
884,nonevent,0.06509012545392644
885,nonevent,0.39122138934446676
886,nonevent,0.11425468545416664
887,II,0.9008775658819862
888,II,0.9635546218362268
889,II,0.9708987444431307
890,nonevent,0.237612050396954
891,nonevent,0.034274536225726376
892,nonevent,0.08884139832092765
893,II,0.9824714176587602
894,nonevent,0.2190893051664932
895,nonevent,0.04410166773853938
896,II,0.9950000545810944
897,nonevent,0.003822123186808232
898,Ia,0.9724048099378299
899,II,0.9962928015170195
900,nonevent,0.43319782295927783
901,II,0.9970716713306803
902,nonevent,0.02705566096894
903,II,0.9855080216270028
904,II,0.7666452733434241
905,II,0.5898533287686865
906,Ib,0.8070927631035002
907,II,0.9989098990249994
908,II,0.8275051948230668
909,nonevent,0.10439963603856099
910,nonevent,0.1242279153503272
911,nonevent,0.017943010951362692
912,II,0.9951088810497827
913,nonevent,0.04224979433651334
914,nonevent,0.061642444774283434
915,nonevent,0.44616175128768365
916,nonevent,0.001809546502911296
917,nonevent,0.015685236382927317
918,nonevent,0.011379056523713038
919,Ib,0.9672173393282956
920,nonevent,0.16710439889421747
921,nonevent,0.14459263034219544
922,nonevent,0.10122721416399329
923,II,0.5118514649555786
924,II,0.6606505054284242
925,Ib,0.7116074798776608
926,nonevent,0.4105172108946651
927,nonevent,0.3492693313143277
928,nonevent,0.2691027617348187
929,nonevent,0.0007522034929374622
930,nonevent,0.06209457259736363
931,Ib,0.7401839416218559
932,nonevent,0.12487573805772864
933,Ib,0.7972324189487537
934,nonevent,0.12809214945811218
935,II,0.9981542563263618
936,nonevent,0.019943788433714964
937,II,0.7537509120102827
938,nonevent,0.3282188054767825
939,nonevent,0.030904769336754696
940,nonevent,0.05944643316049535
941,Ib,0.9450925501462183
942,nonevent,0.22007461451907145
943,nonevent,0.2039733557597539
944,II,0.5195051556252854
945,II,0.96252169394997
946,nonevent,0.3015335271511052
947,nonevent,0.024305792463717054
948,II,0.9539774867584362
949,II,0.8412041912975076
950,nonevent,0.01323305535674703
951,nonevent,0.13268681245574138
952,II,0.9194923435249841
953,nonevent,0.22099807259124216
954,nonevent,0.0032547569369894168
955,Ib,0.9986154126730024
956,nonevent,0.004654676542063427
957,nonevent,0.0020529813774725117
958,nonevent,0.012266549003180641
959,Ib,0.7673167335537406
960,nonevent,0.05256988983513938
961,Ib,0.9678711669253877
962,II,0.9302875014755576
963,II,0.9015883106221619
964,II,0.9922567255538034
965,II,0.6048123395491707
966,nonevent,0.24203084859340598
967,II,0.771528716727369
968,nonevent,0.04947202142981624
969,nonevent,0.14034294799869187
970,nonevent,0.37097980743672354
971,nonevent,0.03856684445424786
972,II,0.8451287139034726
973,Ib,0.9557194375420826
974,nonevent,0.0015786291090184967
975,Ib,0.9657251835704177
976,nonevent,0.0665460051912416
977,nonevent,0.17900261628689657
978,II,0.707797649767015
979,nonevent,0.23207700327430353
980,II,0.8607859687424708
981,II,0.534325926397746
982,nonevent,0.3500503168074664
983,nonevent,0.449078798047492
984,nonevent,0.33806012151175946
985,II,0.9091781838206859
986,Ib,0.5606013696076586
987,II,0.9807597070354753
988,Ib,0.7586634040638505
989,Ib,0.9594880281877264
990,II,0.9860582684005037
991,nonevent,0.009180650826856445
992,II,0.8292610200342793
993,nonevent,0.04480711069871192
994,nonevent,0.008677231352009485
995,II,0.9911902611476943
996,nonevent,0.022681545920109448
997,nonevent,0.000874351554897895
998,nonevent,0.006252238156179219
999,nonevent,0.02586949061494243
1000,nonevent,0.0020030624006026733
1001,nonevent,0.02086950149243986
1002,II,0.5299133572846404
1003,II,0.973449826970884
1004,Ib,0.9163785529812881
1005,nonevent,0.3859644489869979
1006,Ib,0.9823590283615422
1007,Ib,0.7784622774367563
1008,II,0.9166875300864649
1009,nonevent,0.120221764370589
1010,nonevent,0.204835270314002
1011,II,0.9828740124683243
1012,II,0.9099526555730614
1013,II,0.9018420803611938
1014,nonevent,0.010944651526045322
1015,nonevent,0.30360075128344716
1016,II,0.6145659786915052
1017,nonevent,0.35321913850802544
1018,nonevent,0.008734773299884972
1019,II,0.9621202108155879
1020,nonevent,0.48841891614968586
1021,II,0.5939073481297701
1022,nonevent,0.03620293559314104
1023,nonevent,0.24573278597792406
1024,Ib,0.9981821078913914
1025,Ib,0.9953758301250857
1026,II,0.910607322497901
1027,nonevent,0.14900952257671615
1028,II,0.9888444289774102
1029,nonevent,0.004854214899903021
1030,nonevent,0.051338682210607306
1031,Ib,0.9968657651230004
1032,nonevent,0.43514465062559887
1033,nonevent,0.04572826835198632
1034,nonevent,0.04406489343474644
1035,II,0.8177199823165132
1036,nonevent,0.2320291050824764
1037,nonevent,0.05968374751315687
1038,nonevent,0.35712225222849653
1039,Ib,0.9755702666183477
1040,nonevent,0.019619079771688877
1041,nonevent,0.05383957913034168
1042,nonevent,0.14226643274469541
1043,nonevent,0.030083021311454308
1044,II,0.6850868728834643
1045,nonevent,0.005902812211434005
1046,II,0.9645105480388197
1047,II,0.9923923934655668
1048,nonevent,0.25210325216599594
1049,Ib,0.9783922141333107
1050,nonevent,0.13789894128212665
1051,Ib,0.8479654291909705
1052,II,0.7925992541210642
1053,nonevent,0.1697679990849316
1054,nonevent,0.44098059007361035
1055,Ib,0.895305980189545
1056,II,0.5352791704207077
1057,Ib,0.9919498925632294
1058,nonevent,0.03777648947988104
1059,nonevent,0.04881053781820644
1060,nonevent,0.044623932420113796
1061,Ib,0.9944952242468156
1062,nonevent,0.06915646495530303
1063,II,0.9569066068725002
1064,nonevent,0.035826429785000724
1065,nonevent,0.061452082595233416
1066,nonevent,0.39848498205444555
1067,nonevent,0.10021859913499442
1068,Ib,0.8617658673452202
1069,nonevent,0.0625195020407422
1070,II,0.9985853857669269
1071,Ib,0.5256873674106302
1072,II,0.7935159957418804
1073,nonevent,0.0030686829065271395
1074,nonevent,0.034765620388569986
1075,nonevent,0.02660378204523938
1076,nonevent,0.06463508982506688
1077,II,0.741838304645324
1078,Ib,0.9070401068583129
1079,II,0.9315052777692389
1080,nonevent,0.32488035845695995
1081,nonevent,0.48825558986644146
1082,II,0.9888525701274005
1083,II,0.9308131455268034
1084,nonevent,0.49698441561582357
1085,nonevent,0.11742024397579012
1086,nonevent,0.06480283299162926
1087,II,0.9942358629680309
1088,nonevent,0.2864930203890838
1089,nonevent,0.1861579126735067
1090,Ib,0.9966603593201839
1091,nonevent,0.05415745137054671
1092,nonevent,0.09765825905529989
1093,nonevent,0.3543007958418029
1094,Ib,0.9822705896544377
1095,nonevent,0.041946076436961514
1096,nonevent,0.08489071832156249
1097,Ib,0.9497183968913376
1098,II,0.8175413552894567
1099,II,0.981652508443049
1100,II,0.9761908414402789
1101,nonevent,0.012777753671378992
1102,nonevent,0.059450995440334595
1103,II,0.9966722416097002
1104,nonevent,0.4835740337199271
1105,nonevent,0.07283814858836062
1106,nonevent,0.03538325102980034
1107,II,0.9951964939514504
1108,nonevent,0.06557942740191851
1109,nonevent,0.07969384820188262
1110,nonevent,0.09175621855934651
1111,nonevent,0.010141130335655326
1112,II,0.9975989035807188
1113,Ib,0.9918004241476379
1114,nonevent,0.22576684295994498
1115,II,0.6066479047138096
1116,nonevent,0.11370458992342014
1117,nonevent,0.3584671561111558
1118,II,0.9973991095753122
1119,nonevent,0.03991666182858041
1120,Ib,0.9949926599192839
1121,II,0.9769151836150073
1122,nonevent,0.2161650255397132
1123,nonevent,0.06602926986536443
1124,II,0.7912091259687403
1125,nonevent,0.31390679660163484
1126,Ib,0.9492421715118234
1127,nonevent,0.0649813512468192
1128,II,0.9223120401497632
1129,II,0.9500519242719674
1130,II,0.9668897802579125
1131,nonevent,0.40682989583365814
1132,nonevent,0.11639961234631511
1133,Ib,0.9223678952363263
1134,nonevent,0.14625796039402922
1135,II,0.977939716272608
1136,nonevent,0.019973084616524098
1137,nonevent,0.027632523787468933
1138,nonevent,0.29952097699424113
1139,II,0.9950057839629782
1140,II,0.9663518920350255
1141,nonevent,0.05054788540983416
1142,nonevent,0.019743987450534174
1143,nonevent,0.006834645939327341
1144,II,0.6674718516827297
1145,II,0.9413681877639744
1146,nonevent,0.0019651753189633713
1147,II,0.9853208493316433
1148,nonevent,0.09024021673950008
1149,nonevent,0.021072918072160524
1150,nonevent,0.02563181620960627
1151,II,0.9911711969147229
1152,Ib,0.718340722840749
1153,II,0.9926345868898325
1154,nonevent,0.479084520216833
1155,Ib,0.747579420656894
1156,II,0.8666606544078115
1157,II,0.9246251867900386
1158,II,0.9950732303261567
1159,Ib,0.9346030853569687
1160,nonevent,0.06281453307419974
1161,nonevent,0.047753231535745864
1162,II,0.9506043476163275
1163,nonevent,0.0313090264914728
1164,II,0.773996724696871
1165,II,0.7429059709606829
1166,nonevent,0.03648416264480591
1167,nonevent,0.07318563689141744
1168,nonevent,0.00725941553661042
1169,Ib,0.9837508985041234
1170,Ib,0.9749267879150513
1171,nonevent,0.0018329743664843277
1172,nonevent,0.05928702853344915
1173,II,0.9785555411033566
1174,nonevent,0.013009615991726325
1175,II,0.7824302764385539
1176,nonevent,0.2587592246371301
1177,II,0.9477214675959892
1178,II,0.7620688715620381
1179,II,0.5460292826276681
1180,II,0.963216369044283
1181,II,0.9867388882813836
1182,II,0.9795845348189902
1183,nonevent,0.16469467955634004
1184,II,0.9966096521688382
1185,nonevent,0.013354016267357455
1186,nonevent,0.24172812022674062
1187,nonevent,0.028343221072903147
1188,nonevent,0.3726920515723711
1189,Ib,0.8466115492408953
1190,nonevent,0.036066457983653814
1191,nonevent,0.367071835468382
1192,nonevent,0.13157986940185373
1193,II,0.8189192698838768
1194,II,0.9934904307306639
1195,II,0.5520808716828932
1196,II,0.8057156852351526
1197,II,0.8634126908908686
1198,Ib,0.9957966582005406
1199,II,0.8516601812726761
1200,nonevent,0.008851521134997225
1201,nonevent,0.10874588816148587
1202,nonevent,0.0574011132448866
1203,nonevent,0.06153698608326022
1204,nonevent,0.13549668011478389
1205,nonevent,0.22047960744003955
1206,nonevent,0.05334471748981385
1207,Ib,0.5915564134711272
1208,II,0.7673676701182164
1209,II,0.6306020240160776
1210,II,0.8034623029072454
1211,nonevent,0.04826640562130577
1212,nonevent,0.1884255386250702
1213,nonevent,0.4425471995901041
1214,II,0.7409517448904988
1215,nonevent,0.1405343605915374
1216,nonevent,0.1876291827874135
1217,nonevent,0.1326863376476826
1218,Ib,0.9816258285008018
1219,Ib,0.7448236243100068
1220,nonevent,0.1405089692141289
1221,nonevent,0.01215466410068898
1222,II,0.5838709674389463
1223,II,0.8598248586828734
1224,nonevent,0.06367738540721075
1225,nonevent,0.20866681679633925
1226,Ib,0.9989907365818274
1227,nonevent,0.14204415584321325
1228,nonevent,0.19104001077258592
1229,nonevent,0.005602318139169689
1230,nonevent,0.03253621610344828
1231,nonevent,0.2833667510918206
1232,Ib,0.9699202325469471
1233,Ib,0.7971824120287994
1234,II,0.9718042222186889
1235,nonevent,0.04290717350587084
1236,nonevent,0.004926739963372485
1237,II,0.9559421528258416
1238,nonevent,0.05798256457728736
1239,nonevent,0.03151008646690829
1240,II,0.9164228880862126
1241,II,0.561037751249951
1242,nonevent,0.30911603873677757
1243,nonevent,0.021561389612388553
1244,II,0.8012978740723417
1245,nonevent,0.09461633784827118
1246,Ib,0.6917600822806806
1247,nonevent,0.25406562352347345
1248,nonevent,0.02317430018984408
1249,II,0.6731643543052587
1250,nonevent,0.33382145492357307
1251,Ib,0.5151180887026856
1252,II,0.777305722934507
1253,II,0.9908845009207474
1254,II,0.5811033667413698
1255,II,0.917513012110202
1256,nonevent,0.004350489058058737
1257,Ib,0.7549499629695484
1258,II,0.7393792149124087
1259,II,0.905031721083069
1260,nonevent,0.34374463452039156
1261,II,0.9360327198242142
1262,nonevent,0.1433873449818221
1263,nonevent,0.2074982976387905
1264,nonevent,0.07952633576047015
1265,nonevent,0.08006479539231823
1266,nonevent,0.10270752968043245
1267,II,0.954429213803917
1268,II,0.9934069421016108
1269,Ib,0.9931454980433567
1270,nonevent,0.32499368956864666
1271,nonevent,0.03018687443758032
1272,II,0.9965147890002699
1273,nonevent,0.2512934740372968
1274,II,0.9879153552791397
1275,II,0.9398946854282287
1276,II,0.9929571424452177
1277,nonevent,0.4700743054538496
1278,II,0.9497587488278835
1279,nonevent,0.017818392687619488
1280,nonevent,0.4321986907254701
1281,nonevent,0.24834930141815492
1282,nonevent,0.0220422844797839
1283,nonevent,0.4186137027430407
1284,nonevent,0.3586468977634238
1285,nonevent,0.018234730834457178
1286,nonevent,0.07963219686236346
1287,II,0.5187382939134337
1288,nonevent,0.02328823428645163
1289,Ib,0.6721381880854038
1290,II,0.8496792376025624
1291,Ib,0.9383082105444511
1292,nonevent,0.02455268480166139
1293,nonevent,0.07727710610315905
1294,II,0.9363326525831966
1295,nonevent,0.007868516880744062
1296,nonevent,0.07574245584502834
1297,II,0.6356394110174267
1298,II,0.9761099694867432
1299,Ib,0.9547686225109834
1300,II,0.5109527477466552
1301,II,0.649278930630324
1302,II,0.6721260429647329
1303,II,0.9052173439825388
1304,nonevent,0.012250368360353463
1305,nonevent,0.008159097728592895
1306,nonevent,0.19475658964303313
1307,II,0.8406746432449229
1308,nonevent,0.12331676767918393
1309,nonevent,0.26635065033250027
1310,Ib,0.9319279654999366
1311,II,0.9310922359846127
1312,II,0.758312618176422
1313,II,0.8287289528215667
1314,Ib,0.9404555132489957
1315,II,0.9817111373183014
1316,nonevent,0.04565189130702455
1317,II,0.9268771551161957
1318,nonevent,0.13127750956473894
1319,II,0.8398600128801988
1320,II,0.7249878215469572
1321,nonevent,0.06020485655400935
1322,nonevent,0.39070415963886823
1323,nonevent,0.07715511611609989
1324,nonevent,0.3337398384165762
1325,nonevent,0.4941908305567999
1326,nonevent,0.23689812372510302
1327,Ib,0.9175774669968515
1328,nonevent,0.3229477809476766
1329,Ib,0.9790957497150414
1330,II,0.9919795784479482
1331,Ib,0.9882178050537229
1332,nonevent,0.27711811801075303
1333,II,0.9652038188094332
1334,II,0.935921780006988
1335,II,0.9549477628903682
1336,nonevent,0.4826642903742755
1337,Ib,0.9713485472004838
1338,nonevent,0.2347563791817684
1339,nonevent,0.012486172751199776
1340,II,0.9766167623270381
1341,II,0.9806132271876439
1342,II,0.9871284799233483
1343,Ib,0.9774231265122639
1344,nonevent,0.0170510903607581
1345,II,0.9517444405410487
1346,nonevent,0.020383149239906223
1347,II,0.9183901963199991
1348,II,0.9603539143561293
1349,nonevent,0.005840033053877025
1350,II,0.9707709915609605
1351,nonevent,0.385640114980602
1352,nonevent,0.00861154410658096
1353,Ib,0.9921307077992843
1354,nonevent,0.0577457722482337
1355,II,0.9863385412425364
1356,nonevent,0.16776972543601124
1357,II,0.9597870894867505
1358,nonevent,0.04643863499126571
1359,nonevent,0.05820428772092797
1360,II,0.6132855301141645
1361,nonevent,0.3011699699480095
1362,Ib,0.9600572819523359
1363,Ib,0.6098424974380046
1364,Ib,0.9836839656137287
1365,nonevent,0.04386743519688217
1366,II,0.8425507084438957
1367,nonevent,0.07418780217282292
1368,nonevent,0.042790194211941884
1369,nonevent,0.049152978839035084
1370,nonevent,0.23998692437022626
