id,class4,p
856,nonevent,0.006097910103513942
857,II,0.9307412839680803
858,Ib,0.9691238774991636
859,II,0.998289093238474
860,Ib,0.9159720787039464
861,nonevent,0.05412556190319957
862,nonevent,0.004778090857018942
863,nonevent,0.030535200392784165
864,Ib,0.9991591055920473
865,nonevent,0.25107861799849324
866,nonevent,0.008592957749208414
867,nonevent,0.13353969423122888
868,II,0.9966024544143774
869,nonevent,0.006442433200411642
870,nonevent,0.00034952168075677955
871,II,0.9333784490488952
872,nonevent,0.12832148511832156
873,nonevent,0.014193372610815614
874,nonevent,0.5191584412672935
875,nonevent,0.010166006158409714
876,nonevent,0.48766985721571554
877,II,0.8134763106613412
878,II,0.7792420750586935
879,Ib,0.997704785256756
880,nonevent,0.03190263535381618
881,nonevent,0.1233680863205096
882,nonevent,0.002695973150915219
883,nonevent,0.0005928686456393627
884,nonevent,0.04258959805802622
885,nonevent,0.5231365246668184
886,nonevent,0.07603019950751014
887,II,0.9673160087056493
888,Ib,0.9839974509723929
889,II,0.9884311679477875
890,nonevent,0.24319844062167256
891,nonevent,0.024549722777429235
892,nonevent,0.046620382468495196
893,Ib,0.9986137804325536
894,nonevent,0.035904377057318276
895,nonevent,0.013081798317570748
896,Ib,0.9988335863832355
897,nonevent,0.00025026976986361113
898,II,0.9949698243957448
899,II,0.9989541871399695
900,nonevent,0.029404706694330703
901,II,0.9994001507727321
902,nonevent,0.010748375078362479
903,Ib,0.9866609862907831
904,II,0.768533371579936
905,II,0.872736100140684
906,II,0.980437907986264
907,Ib,0.9997687439119258
908,II,0.9383426793352173
909,nonevent,0.022921107433360777
910,nonevent,0.07001075571827962
911,nonevent,0.0015894414505813546
912,Ib,0.9989732253441124
913,nonevent,0.014277754496550218
914,nonevent,0.014570121026954269
915,nonevent,0.47268818421582803
916,nonevent,0.0003623015210632131
917,nonevent,0.0006726533390494089
918,nonevent,0.0038191787300751114
919,Ib,0.996007616336245
920,nonevent,0.10880452100720346
921,nonevent,0.1159484221343357
922,nonevent,0.02520224943532967
923,nonevent,0.36656035965932154
924,nonevent,0.36402775332761284
925,II,0.7090678908737671
926,nonevent,0.17402146274154143
927,nonevent,0.3187091515060598
928,nonevent,0.12493642441041292
929,nonevent,8.79978162861929e-05
930,nonevent,0.014372792859979163
931,II,0.725672991100918
932,nonevent,0.039686870976095405
933,II,0.8534566145289668
934,nonevent,0.16287365582924196
935,Ib,0.9992680885791104
936,nonevent,0.001397658391146671
937,II,0.905119031382529
938,nonevent,0.1355313535347173
939,nonevent,0.018258244614787793
940,nonevent,0.01380926857327256
941,Ib,0.9889764422809517
942,nonevent,0.09914356017094954
943,nonevent,0.24914149173758257
944,nonevent,0.44438330800240405
945,II,0.9897672859115009
946,nonevent,0.1866873802399314
947,nonevent,0.004289366318711786
948,II,0.9723709753956392
949,II,0.8850287872152012
950,nonevent,0.0008262618204735026
951,nonevent,0.04373631258678136
952,II,0.9756117817244238
953,nonevent,0.25941023870467195
954,nonevent,0.0011954400583352198
955,II,0.9994410753738425
956,nonevent,0.0002132000602230884
957,nonevent,0.0009797516546794327
958,nonevent,0.007843266094426196
959,II,0.884586992948182
960,nonevent,0.01201449810544229
961,Ib,0.9933782944398832
962,II,0.9666454169847847
963,Ib,0.9703063070950326
964,II,0.9990774716812737
965,II,0.7817499401277714
966,nonevent,0.06225520719342282
967,II,0.9177351424989841
968,nonevent,0.034969307645211486
969,nonevent,0.062095921823504444
970,nonevent,0.4233680297973961
971,nonevent,0.0713932421176777
972,Ib,0.8723563489694035
973,II,0.9958996183050499
974,nonevent,0.0004997413322539087
975,II,0.994054210018579
976,nonevent,0.012523607226603966
977,nonevent,0.08198301376289564
978,II,0.9295484824179007
979,nonevent,0.2060591726605734
980,II,0.8457018166824933
981,nonevent,0.42371900430681464
982,nonevent,0.24211571962788334
983,nonevent,0.549939857184121
984,nonevent,0.19272331789883282
985,Ib,0.9558207903281086
986,II,0.6968395501899753
987,II,0.9968825294834415
988,II,0.9433726831958095
989,Ib,0.9907576149169466
990,II,0.9973331669237459
991,nonevent,0.0029733832652334173
992,nonevent,0.6141953120628924
993,nonevent,0.014854367373652855
994,nonevent,0.003076225276603012
995,II,0.9992137445733875
996,nonevent,0.00956550158803944
997,nonevent,0.00025016778550382565
998,nonevent,0.0004935539185151577
999,nonevent,0.04342589953468892
1000,nonevent,0.0008646130054368992
1001,nonevent,0.01091989914009242
1002,nonevent,0.3766881768297524
1003,II,0.9906931948797326
1004,II,0.9537994115023296
1005,II,0.6041507626964473
1006,II,0.9936463088288959
1007,II,0.869541699353357
1008,Ib,0.9540640617508991
1009,nonevent,0.14281155687128957
1010,nonevent,0.05656196856602933
1011,II,0.9953133266256797
1012,Ib,0.9626952962098454
1013,Ib,0.9272552054314844
1014,nonevent,0.0018702228871360508
1015,nonevent,0.16411534441383221
1016,nonevent,0.6053865446682251
1017,nonevent,0.10250911909652952
1018,nonevent,0.0016858668336868477
1019,Ib,0.9613183200385337
1020,II,0.6156386355199965
1021,II,0.770943805050051
1022,nonevent,0.015813702092535336
1023,nonevent,0.07484259840727439
1024,Ib,0.9998957847746426
1025,Ib,0.9990669109494493
1026,II,0.960343272098824
1027,nonevent,0.17345294501104144
1028,II,0.9948036148916579
1029,nonevent,0.0010113990277689936
1030,nonevent,0.009175482820801821
1031,Ib,0.9992648446932424
1032,II,0.6473711121697815
1033,nonevent,0.05876145162136971
1034,nonevent,0.05384868936959287
1035,II,0.9415304648758291
1036,nonevent,0.030668396921580948
1037,nonevent,0.011731105364221693
1038,II,0.7277807876011767
1039,II,0.9955349977702489
1040,nonevent,0.0037979020139294085
1041,nonevent,0.005982117247888922
1042,nonevent,0.015004147863549179
1043,nonevent,0.011463325424753246
1044,II,0.867014069414221
1045,nonevent,0.0013190496990669537
1046,II,0.9919187134258904
1047,Ib,0.9991586190243041
1048,II,0.4983991329190135
1049,Ib,0.9878157260382199
1050,nonevent,0.1235837774483357
1051,Ib,0.8934994385016612
1052,II,0.7943003495713916
1053,nonevent,0.06980928659481703
1054,nonevent,0.3276467051019314
1055,II,0.9739888066377465
1056,nonevent,0.6662290918163079
1057,Ib,0.9974778299885692
1058,nonevent,0.023452552007396883
1059,nonevent,0.016455221216732995
1060,nonevent,0.021414995700602468
1061,II,0.9992126744720474
1062,nonevent,0.01293314970445927
1063,II,0.9871076624612157
1064,nonevent,0.01082670768743439
1065,nonevent,0.015039736100059422
1066,nonevent,0.13828771065423065
1067,nonevent,0.12213437681162367
1068,II,0.9518841916195617
1069,nonevent,0.015009168273594818
1070,Ib,0.9994832859524795
1071,Ia,0.9041846520901425
1072,II,0.8636081785232926
1073,nonevent,0.00024428265805021904
1074,nonevent,0.006071540810139195
1075,nonevent,0.012639768784658367
1076,nonevent,0.07089598034922587
1077,II,0.7258685215332612
1078,Ib,0.89172589698258
1079,Ib,0.9882524132621842
1080,nonevent,0.3482870800824472
1081,nonevent,0.35149774740147194
1082,II,0.9979705264042197
1083,II,0.9357232861302115
1084,nonevent,0.27843031515251354
1085,nonevent,0.05439031584507165
1086,nonevent,0.07414183783924917
1087,Ib,0.9990865195558053
1088,nonevent,0.17113272568157073
1089,nonevent,0.22889321393317738
1090,Ib,0.9990834960075933
1091,nonevent,0.011354047369225436
1092,nonevent,0.023706291591115446
1093,II,0.5457272549405865
1094,II,0.9948433546608741
1095,nonevent,0.04623329977675643
1096,nonevent,0.04604665719676639
1097,II,0.9889236956852274
1098,II,0.8180813946791679
1099,II,0.994720654207227
1100,II,0.9919766474522267
1101,nonevent,0.002057689785653988
1102,nonevent,0.05247961327998553
1103,II,0.998926867101016
1104,nonevent,0.5175219346944483
1105,nonevent,0.01551568495852414
1106,nonevent,0.0029301580757083077
1107,II,0.9986864547476025
1108,nonevent,0.0342164533226864
1109,nonevent,0.049543120253519195
1110,nonevent,0.034328210761094574
1111,nonevent,0.0007213942895369419
1112,Ib,0.9997039646935647
1113,Ib,0.9940293834838937
1114,nonevent,0.33478204836738984
1115,nonevent,0.46564806522871066
1116,nonevent,0.007517732603483543
1117,nonevent,0.30342298710687393
1118,Ib,0.9995133240281154
1119,nonevent,0.00638705046161491
1120,II,0.9990724346885461
1121,Ib,0.99586311162135
1122,nonevent,0.13002490712957515
1123,nonevent,0.057879541929945225
1124,II,0.7246860720467173
1125,nonevent,0.07495476194004755
1126,II,0.9869879673140943
1127,nonevent,0.010737529763913456
1128,Ib,0.9586734774415223
1129,II,0.987953651857254
1130,II,0.9701633294764067
1131,nonevent,0.3745953713855577
1132,nonevent,0.033030132036404494
1133,II,0.9723929462289332
1134,nonevent,0.041062596981495225
1135,II,0.9959748113042354
1136,nonevent,0.004370774090225861
1137,nonevent,0.024889112030427693
1138,nonevent,0.1235084811185658
1139,Ib,0.998317618391651
1140,II,0.9751339083804635
1141,nonevent,0.006089192573240557
1142,nonevent,0.008678056260392636
1143,nonevent,0.06221183427521986
1144,II,0.7426460595046086
1145,II,0.9711117417911513
1146,nonevent,0.0007555180966888954
1147,Ib,0.9937453100241973
1148,nonevent,0.04178882192270433
1149,nonevent,0.003913905545275667
1150,nonevent,0.006381552175456798
1151,II,0.9958259770690596
1152,II,0.6969753330654892
1153,II,0.9982402382663759
1154,nonevent,0.2930056550569668
1155,II,0.9242342913437966
1156,II,0.980014218733115
1157,Ib,0.9685559788642633
1158,Ib,0.9991083406987811
1159,II,0.9752645634064494
1160,nonevent,0.023449454478546662
1161,nonevent,0.008641012834059906
1162,II,0.9847969625048006
1163,nonevent,0.006228818162903649
1164,II,0.8023117003976178
1165,Ib,0.9384868428746473
1166,nonevent,0.006727491127647446
1167,nonevent,0.006887374736583461
1168,nonevent,0.0048387819078497644
1169,Ib,0.9980341892333713
1170,II,0.9912551631034342
1171,nonevent,0.001190875786340612
1172,nonevent,0.029271444059109485
1173,II,0.994797004661485
1174,nonevent,0.004627177313269505
1175,nonevent,0.34656283289661516
1176,II,0.5528583499127241
1177,Ib,0.9935454578458449
1178,II,0.7973048612763199
1179,II,0.6791105588260438
1180,Ib,0.9870053413595623
1181,II,0.9949062367329267
1182,Ib,0.9836706358192135
1183,nonevent,0.07057549658413807
1184,II,0.9994217070346008
1185,nonevent,0.0012373052164899095
1186,nonevent,0.13816711329564385
1187,nonevent,0.04692149801701263
1188,nonevent,0.12402687900739356
1189,II,0.933730245046903
1190,nonevent,0.027353791634383038
1191,nonevent,0.4305634059186592
1192,nonevent,0.0441542708461746
1193,II,0.8313864756635423
1194,Ib,0.9995387438495065
1195,nonevent,0.3027186258128492
1196,II,0.8577229472275637
1197,Ib,0.8585964763289151
1198,Ib,0.9983953327893406
1199,Ib,0.8984807168515484
1200,nonevent,0.0019269923621896491
1201,nonevent,0.030379906522923696
1202,nonevent,0.030665886684442673
1203,nonevent,0.014661182414859964
1204,nonevent,0.1275632743189458
1205,nonevent,0.15629676081668947
1206,nonevent,0.01171421561571272
1207,II,0.7357767037604599
1208,II,0.9340778884300526
1209,II,0.6197000148023025
1210,II,0.8812297328578118
1211,nonevent,0.10799541904203283
1212,nonevent,0.001768456675777379
1213,nonevent,0.40032330039810593
1214,II,0.6833389020260906
1215,nonevent,0.12612872819496887
1216,nonevent,0.14106422074405162
1217,nonevent,0.013489563152325612
1218,II,0.9963848632479124
1219,nonevent,0.4049467564511679
1220,nonevent,0.12755448423004756
1221,nonevent,0.0022760903810289117
1222,nonevent,0.5797658646504236
1223,Ib,0.41385680915519574
1224,nonevent,0.021247685723076844
1225,nonevent,0.14548838820658916
1226,Ib,0.9995895723747428
1227,nonevent,0.05338553836232836
1228,nonevent,0.036997397650000284
1229,nonevent,0.0017300480677251058
1230,nonevent,0.005958541172115893
1231,nonevent,0.48243370360764404
1232,II,0.9966636743825935
1233,Ib,0.8917854009419851
1234,Ib,0.9898424823301555
1235,nonevent,0.078599081435885
1236,nonevent,0.0013509416180883932
1237,II,0.9868271275584574
1238,nonevent,0.026710949036834734
1239,nonevent,0.018483888049949396
1240,II,0.9661034622005974
1241,nonevent,0.47010980790928086
1242,nonevent,0.45341459097916725
1243,nonevent,0.00780086299411848
1244,II,0.882351006595556
1245,nonevent,0.10717630836930594
1246,nonevent,0.5706917449903135
1247,nonevent,0.07265026442968488
1248,nonevent,0.024063956817746562
1249,nonevent,0.5546581958904689
1250,nonevent,0.17327656908191674
1251,nonevent,0.3877851478087817
1252,II,0.9157217461727707
1253,Ib,0.9931724765436518
1254,nonevent,0.31238286863436776
1255,II,0.9570858500171981
1256,nonevent,0.0009043832130114568
1257,II,0.7975175254075617
1258,nonevent,0.5445773582111029
1259,II,0.9832075774489689
1260,nonevent,0.08548516941749731
1261,Ib,0.9413359075023341
1262,nonevent,0.039887217650338334
1263,nonevent,0.06486240935997913
1264,nonevent,0.018496527871432588
1265,nonevent,0.06872708169647475
1266,nonevent,0.02335768462637027
1267,II,0.9916571575774652
1268,II,0.9976509897765802
1269,Ib,0.9979584529288409
1270,nonevent,0.45185925261757376
1271,nonevent,0.014363916697552808
1272,Ib,0.9991470011965987
1273,nonevent,0.16186057111898575
1274,Ib,0.9951948333662319
1275,II,0.968813303399551
1276,II,0.999003014176658
1277,nonevent,0.37579281821185445
1278,Ib,0.9917170600744931
1279,nonevent,0.003451778419830892
1280,nonevent,0.4149801462220511
1281,nonevent,0.060263412201728275
1282,nonevent,0.01697341265535965
1283,nonevent,0.4241293071336172
1284,nonevent,0.3156637141999765
1285,nonevent,0.011105447284977393
1286,nonevent,0.09718943437519298
1287,II,0.7563336272510705
1288,nonevent,0.024730516495419526
1289,II,0.707944629196336
1290,II,0.8743956952553131
1291,II,0.9807172825345203
1292,nonevent,0.0023022206251797277
1293,nonevent,0.021150189709685987
1294,Ib,0.9737912497482522
1295,nonevent,0.0031959622428787363
1296,nonevent,0.04846633285422417
1297,II,0.7583418654744563
1298,Ib,0.9937188354778242
1299,II,0.9921866349800492
1300,nonevent,0.5497436280662484
1301,II,0.7122048390726159
1302,II,0.7047047117315106
1303,II,0.9780465394256214
1304,nonevent,0.0018264226187062933
1305,nonevent,0.00017574236783842633
1306,nonevent,0.1240523127284711
1307,II,0.9609863211892227
1308,nonevent,0.11714344206312952
1309,nonevent,0.16013614506011056
1310,Ib,0.9851505181800202
1311,II,0.9785081826906095
1312,II,0.8805357960482869
1313,II,0.9815808403133391
1314,II,0.9878316741111589
1315,Ib,0.9906053389240662
1316,nonevent,0.012110467933637075
1317,II,0.9907505289938248
1318,nonevent,0.020386944416590953
1319,II,0.9563695129657727
1320,II,0.8188915938551539
1321,nonevent,0.013919502230916706
1322,II,0.5950871599102369
1323,nonevent,0.05538673861146722
1324,nonevent,0.2535016086706427
1325,II,0.8055386126471741
1326,nonevent,0.08162493914005443
1327,Ib,0.9465350323574228
1328,nonevent,0.1355422782571416
1329,Ib,0.9786559980950376
1330,Ib,0.9981750507573927
1331,II,0.9970877127203723
1332,nonevent,0.04255460706000343
1333,II,0.9913885563713692
1334,II,0.9779371041140217
1335,Ib,0.9793612713260699
1336,nonevent,0.30651759449711985
1337,Ib,0.9914987135644422
1338,nonevent,0.2745986992060015
1339,nonevent,0.002481210019490231
1340,Ib,0.98145362989905
1341,II,0.9905072569961374
1342,II,0.9937518361546352
1343,Ib,0.9977177704309366
1344,nonevent,0.006065147342415716
1345,Ib,0.9838423295697506
1346,nonevent,0.0069085531320427895
1347,Ib,0.9128869231286656
1348,II,0.9511232662272145
1349,nonevent,0.002618746746988937
1350,Ib,0.9971093900169083
1351,nonevent,0.3771237493365197
1352,nonevent,0.0020483943547282375
1353,Ib,0.9979702167190213
1354,nonevent,0.016991575787822975
1355,II,0.9953434123784403
1356,nonevent,0.2736454631725993
1357,Ib,0.9877506254543512
1358,nonevent,0.019639381430119736
1359,nonevent,0.005075497988046353
