id,class4,p
574,Ib,0.9050452688170911
575,nonevent,0.03716332841077492
576,Ib,0.9756757777035587
577,Ib,0.9534034844960011
578,Ib,0.9884809752646622
579,Ib,0.9964790710118534
580,nonevent,0.0724687270965524
581,Ib,0.9726020496106534
582,II,0.6130837465818324
583,nonevent,0.044371618595765334
584,II,0.9375554006549831
585,nonevent,0.18437290930153827
586,Ib,0.783935753726606
587,nonevent,0.1973255340450255
588,II,0.8752656127630687
589,nonevent,0.05405346309953279
590,nonevent,0.0565349974538672
591,nonevent,0.013502225923096675
592,II,0.9624655087246669
593,II,0.7593353665601023
594,nonevent,0.20838764041856442
595,nonevent,0.04238100693646908
596,nonevent,0.13487991191679513
597,Ib,0.9970773293014568
598,Ib,0.998682911744366
599,Ib,0.8409814131634519
600,Ib,0.9423433035137987
601,II,0.9725216557850654
602,II,0.7697876019152423
603,II,0.9391988285196906
604,II,0.6457295563076464
605,nonevent,0.17367539129236748
606,Ib,0.9769358664301164
607,nonevent,0.05206426492535772
608,II,0.5120388184413788
609,Ia,0.5357071315257917
610,II,0.9376792443837675
611,nonevent,0.07966221609968102
612,II,0.917905373642489
613,nonevent,0.2728375472264791
614,nonevent,0.48845195223874466
615,Ib,0.9659226448188651
616,nonevent,0.013637023499876189
617,nonevent,0.041277273512713965
618,nonevent,0.36404305422178396
619,nonevent,0.006425904410773112
620,II,0.5794894722703459
621,nonevent,0.0356270009215142
622,nonevent,0.02819206315890965
623,nonevent,0.06739101873074377
624,nonevent,0.1378512578222586
625,nonevent,0.22059584545565616
626,Ib,0.9401883583150732
627,nonevent,0.04316054012385569
628,Ia,0.5900451475560289
629,Ib,0.9911123290770567
630,II,0.7335874321755212
631,II,0.9237695681383761
632,Ib,0.9747509685123467
633,nonevent,0.38856721000603944
634,II,0.6351618770102535
635,Ib,0.9842449707394004
636,nonevent,0.07660543837832114
637,nonevent,0.022107757736085896
638,nonevent,0.050262293231371366
639,nonevent,0.07011850275126981
640,nonevent,0.09431909592086922
641,Ia,0.9954914802431704
642,nonevent,0.0032299165838555422
643,nonevent,0.012044799115454167
644,nonevent,0.46098569333964456
645,Ib,0.9581149435937045
646,nonevent,0.001551149150543886
647,nonevent,0.4938774362230608
648,Ib,0.9839455930467127
649,II,0.8731790423142807
650,nonevent,0.4686767716461161
651,II,0.8977845840888908
652,nonevent,0.03816387178141809
653,Ib,0.7902384248836758
654,Ib,0.9972237615876137
655,nonevent,0.035985812572323035
656,Ib,0.9936656218321008
657,Ia,0.7318692563444176
658,Ib,0.5803282708206415
659,nonevent,0.03891785626001618
660,Ib,0.9898126772425307
661,nonevent,0.1596652707308307
662,II,0.69651357080228
663,nonevent,0.038950289691714136
664,Ib,0.8221676952556697
665,nonevent,0.36067890735933106
666,nonevent,0.058757643179366915
667,nonevent,0.0024488010308094128
668,Ia,0.962059854643043
669,Ib,0.9319214763502335
670,nonevent,0.08867538479733147
671,nonevent,0.029782214187504208
672,nonevent,0.17604761177237024
673,Ib,0.994735111675355
674,nonevent,0.021866223092013793
675,nonevent,0.018584228469075273
676,Ib,0.9979456397055941
677,nonevent,0.22585734923743336
678,nonevent,0.34018751922781343
679,Ib,0.7813673543911691
680,II,0.9586953821034752
681,Ia,0.9941905869144986
682,II,0.6183746351195186
683,II,0.5096509686765
684,II,0.6555339555185902
685,nonevent,0.4991210570824274
686,Ib,0.9668578302175993
687,Ib,0.9954444641614609
688,Ib,0.8947563349530415
689,nonevent,0.0021007934067615876
690,Ib,0.8964957008759099
691,nonevent,0.40949542055476945
692,Ib,0.9647281571573043
693,nonevent,0.00503619646502846
694,nonevent,0.28526003320668963
695,nonevent,0.01781720580227051
696,nonevent,0.2829760718670245
697,Ib,0.8390072010749766
698,nonevent,0.05014372273981285
699,Ib,0.9195320140207739
700,nonevent,0.11645459180559184
701,nonevent,0.17821022869511763
702,II,0.6059922081404308
703,II,0.9753466396271077
704,nonevent,0.03339242660459899
705,Ib,0.5157320944556013
706,nonevent,0.04286567803477937
707,Ia,0.9681707660337918
708,Ib,0.9313617006754364
709,nonevent,0.004414944550135566
710,nonevent,0.04747184216596859
711,Ib,0.9937957199159946
712,II,0.8520790138172116
713,Ib,0.9839730939669739
714,nonevent,0.18120185749466375
715,nonevent,0.08181084513632518
716,Ia,0.9009685368403899
717,nonevent,0.10302509533180233
718,nonevent,0.2011730864825478
719,II,0.9822704317578316
720,Ib,0.9762273902903159
721,Ia,0.9942363734084622
722,nonevent,0.36614573187886007
723,Ib,0.9963309088565735
724,II,0.7806587919422683
725,nonevent,0.1342058957508893
726,nonevent,0.2150147859499452
727,II,0.5674116440480585
728,nonevent,0.00789277434751927
729,Ib,0.9849614331961385
730,nonevent,0.015118272749815902
731,Ib,0.9911249657394448
732,Ib,0.8386295323926697
733,Ib,0.8931802491711548
734,Ib,0.9655707231144236
735,II,0.7242410634838949
736,nonevent,0.07823214408540156
737,Ib,0.9924951891683735
738,nonevent,0.00479905764389299
739,II,0.6420820584380318
740,Ib,0.9872878844035645
741,Ia,0.9944159858019397
742,nonevent,0.10878891133635324
743,nonevent,0.40205622492669213
744,nonevent,0.0013339981709414635
745,Ib,0.8426446769012826
746,II,0.6153339474669963
747,Ib,0.9895583562390976
748,nonevent,0.45395383791490884
749,nonevent,0.2720459366522911
750,nonevent,0.4589135534362724
751,nonevent,0.009595678324503294
752,II,0.7136946611647544
753,Ib,0.5769026262445021
754,nonevent,0.10783203897631709
755,nonevent,0.017417612859411825
756,nonevent,0.364682269823951
757,II,0.5726383511979305
758,nonevent,0.4106445272029165
759,Ib,0.9781027496440046
760,Ib,0.9889438108396403
761,II,0.9929490345229287
762,Ib,0.997280736938814
763,nonevent,0.055255721527331714
764,Ib,0.987191755347437
765,II,0.6672638900171386
766,Ib,0.8987849378385869
767,II,0.8042113342835271
768,nonevent,0.47558408704103255
769,nonevent,0.30398449776355285
770,nonevent,0.14564549574475885
771,II,0.7808445773950001
772,nonevent,0.3645246353264302
773,nonevent,0.1299501414721201
774,II,0.5773008300883876
775,II,0.770687076078032
776,nonevent,0.0069686913608874145
777,II,0.9316619851825572
778,nonevent,0.322447012002239
779,Ib,0.9769221822861646
780,nonevent,0.252343449495082
781,Ib,0.9631769188562807
782,Ia,0.7100805304119925
783,nonevent,0.0041513823532746885
784,nonevent,0.06447100642323805
785,Ib,0.9327295579901322
786,II,0.6096982446223401
787,Ib,0.9108928152561794
788,II,0.5219177064605354
789,nonevent,0.03057067571208898
790,nonevent,0.17210978862738358
791,Ia,0.9987128192229467
792,II,0.7157955853061229
793,II,0.8378139098744994
794,nonevent,0.49023549729137655
795,nonevent,0.11320049536347437
796,nonevent,0.27763638409976854
797,Ib,0.9932613238320557
798,Ib,0.8255834233591836
799,nonevent,0.19683543792180244
800,Ib,0.9703885699663732
801,Ib,0.9893294027394425
802,nonevent,0.45720496172401187
803,nonevent,0.4314512052470238
804,nonevent,0.011347594144839171
805,nonevent,0.4843171789763673
806,Ia,0.6935085847668256
807,Ib,0.5038105342937217
808,II,0.6184675880805365
809,Ib,0.8913771233811544
810,nonevent,0.1453023844821918
811,nonevent,0.22625403387177712
812,Ib,0.9363659247669716
813,nonevent,0.4908450202291768
814,nonevent,0.0012792364297300421
815,nonevent,0.1337473054618925
816,Ia,0.991617550845376
817,nonevent,0.1826410628842918
818,II,0.8418883476182922
819,Ib,0.9271749954483217
820,nonevent,0.2408497509188273
821,Ib,0.9871782063742001
822,nonevent,0.16465926001675793
823,nonevent,0.02044483601592397
824,II,0.9206566191535048
825,nonevent,0.23702688540729322
826,Ib,0.9878028163254944
827,nonevent,0.12157516778509708
828,II,0.7086712045803636
829,Ib,0.9946864442084586
830,nonevent,0.0159051216160066
831,Ib,0.9340925170911064
832,Ib,0.9952663568302135
833,nonevent,0.11972728068010716
834,nonevent,0.06554087360490579
835,nonevent,0.3891312898964824
836,nonevent,0.0021494077626817228
837,nonevent,0.07305110299868212
838,II,0.9065071675778402
839,Ib,0.9965277399556814
840,nonevent,0.05546484329723755
841,II,0.5014817251188478
842,nonevent,0.19825201720592373
843,nonevent,0.08589426746106041
844,nonevent,0.2790622389087254
845,II,0.8746815765761201
846,Ib,0.9843685991630016
847,Ia,0.7899836564150798
848,II,0.6616427063383771
849,nonevent,0.020460832145440918
850,Ia,0.8074888181804156
851,Ib,0.9884815145929274
852,Ib,0.9927602847779521
853,Ia,0.9678981039654179
854,Ia,0.9890935822780328
855,II,0.9729583256496662
856,nonevent,0.031453608679518026
857,Ib,0.7281865952363377
858,Ib,0.9248342694794588
859,II,0.9960476595417012
860,Ib,0.826245235383436
861,nonevent,0.1853968099384542
862,nonevent,0.012473661834862433
863,nonevent,0.04948528960751372
864,Ib,0.9939160310377828
865,nonevent,0.3744137323497066
866,nonevent,0.018259388900769228
867,nonevent,0.20578247842017372
868,Ib,0.970209173719779
869,nonevent,0.01911848320206712
870,nonevent,0.002869235956114091
871,II,0.8973528002521672
872,nonevent,0.20331992522492226
873,nonevent,0.11984760716996908
874,nonevent,0.2955913635446825
875,nonevent,0.13283950884704163
876,nonevent,0.38270838178148353
877,II,0.6892744149893114
878,II,0.5956434493414683
879,Ib,0.9885268977345122
880,nonevent,0.06851259038071147
881,nonevent,0.23701749167073843
882,nonevent,0.03163212729606744
883,nonevent,0.014596067814554144
884,nonevent,0.06509012558699845
885,nonevent,0.3912213881169076
886,nonevent,0.11425468549847284
887,II,0.9008775659805904
888,Ib,0.9635546217525937
889,Ib,0.9708987443121755
890,nonevent,0.23761205029019625
891,nonevent,0.03427453622373301
892,nonevent,0.08884139839972512
893,Ib,0.9824714176014909
894,nonevent,0.21908930477180444
895,nonevent,0.044101667606389866
896,Ia,0.9950000545817227
897,nonevent,0.0038221232001082
898,Ia,0.9724048097973906
899,Ib,0.9962928015121009
900,nonevent,0.4331978209906743
901,Ib,0.9970716713542994
902,nonevent,0.02705566094326047
903,Ia,0.9855080216824827
904,II,0.7666452731797355
905,II,0.5898533290476606
906,Ib,0.8070927626668939
907,Ib,0.9989098990246026
908,Ib,0.8275051957876043
909,nonevent,0.10439963624402329
910,nonevent,0.12422791562207641
911,nonevent,0.017943010859593135
912,Ib,0.9951088810582366
913,nonevent,0.04224979427236469
914,nonevent,0.061642444814576654
915,nonevent,0.4461617504093183
916,nonevent,0.001809546501835666
917,nonevent,0.015685236397463897
918,nonevent,0.011379056540889177
919,Ib,0.9672173393103212
920,nonevent,0.1671043994776404
921,nonevent,0.14459263038725512
922,nonevent,0.10122721416849237
923,II,0.5118514644777846
924,Ib,0.6606505060719606
925,Ib,0.7116074797314764
926,nonevent,0.41051721156428367
927,nonevent,0.3492693296983398
928,nonevent,0.26910276156718455
929,nonevent,0.0007522034891640331
930,nonevent,0.06209457268451716
931,II,0.7401839418225744
932,nonevent,0.1248757381383596
933,II,0.7972324189017281
934,nonevent,0.12809214885559997
935,Ia,0.9981542563329101
936,nonevent,0.01994378839766666
937,II,0.7537509113701769
938,nonevent,0.3282188051789947
939,nonevent,0.03090476936904437
940,nonevent,0.059446433240717814
941,Ib,0.9450925502650275
942,nonevent,0.22007461541464426
943,nonevent,0.20397335589653187
944,II,0.5195051559590648
945,II,0.9625216937496346
946,nonevent,0.3015335278536734
947,nonevent,0.024305792471522498
948,II,0.9539774870341922
949,Ib,0.8412041908687463
950,nonevent,0.013233055337780459
951,nonevent,0.13268681242897687
952,Ib,0.9194923435011676
953,nonevent,0.22099807333356197
954,nonevent,0.0032547569379302384
955,Ib,0.9986154126802324
956,nonevent,0.004654676568398989
957,nonevent,0.0020529813894345477
958,nonevent,0.012266548999347508
959,Ib,0.7673167338329575
960,nonevent,0.05256988980550466
961,Ib,0.9678711670839482
962,II,0.9302875015451909
963,Ia,0.9015883102658732
964,Ib,0.992256725547602
965,Ib,0.6048123395583326
966,nonevent,0.24203084881607004
967,II,0.7715287161387335
968,nonevent,0.04947202151000547
969,nonevent,0.14034294809886994
970,nonevent,0.37097980761767185
971,nonevent,0.03856684439440933
972,Ia,0.8451287137151411
973,Ib,0.9557194375849207
974,nonevent,0.0015786291151771838
975,Ib,0.9657251835923459
976,nonevent,0.06654600499356013
977,nonevent,0.17900261562287215
978,Ib,0.7077976488668803
979,nonevent,0.2320770035474003
980,Ib,0.8607859690897702
981,II,0.5343259262572038
982,nonevent,0.3500503173477852
983,nonevent,0.44907879896196606
984,nonevent,0.33806012176628486
985,Ia,0.909178184027305
986,II,0.56060137045939
987,II,0.9807597069951467
988,Ib,0.7586634032653801
989,Ib,0.9594880282539878
990,Ib,0.9860582683765143
991,nonevent,0.009180650831166114
992,II,0.8292610195419403
993,nonevent,0.04480711078629614
994,nonevent,0.00867723138768984
995,Ib,0.9911902610614025
996,nonevent,0.02268154587320594
997,nonevent,0.0008743515588223449
998,nonevent,0.006252238183001655
999,nonevent,0.025869490608670092
1000,nonevent,0.0020030623994775148
1001,nonevent,0.020869501462347433
1002,II,0.5299133570903998
1003,Ib,0.9734498268504408
1004,Ib,0.9163785529516179
1005,nonevent,0.3859644497636691
1006,Ia,0.9823590283901884
1007,II,0.7784622778392584
1008,Ia,0.9166875300825265
1009,nonevent,0.12022176471448608
1010,nonevent,0.20483527041634347
1011,II,0.9828740124673729
1012,Ib,0.9099526552396878
1013,Ia,0.9018420808545435
1014,nonevent,0.010944651535914323
1015,nonevent,0.303600750941505
1016,Ib,0.614565977545858
1017,nonevent,0.35321913762546114
1018,nonevent,0.008734773299617391
1019,Ib,0.9621202110089776
1020,nonevent,0.4884189163597191
1021,II,0.593907348236158
1022,nonevent,0.03620293570276128
1023,nonevent,0.2457327860963932
1024,Ib,0.9981821078900432
1025,Ia,0.995375830098544
1026,Ib,0.9106073221402565
1027,nonevent,0.14900952292070072
1028,Ib,0.9888444289702191
1029,nonevent,0.0048542147890442856
1030,nonevent,0.05133868208381112
1031,Ib,0.9968657651293888
1032,nonevent,0.4351446502824825
1033,nonevent,0.045728268519169876
1034,nonevent,0.044064893578786735
1035,Ib,0.817719982202126
1036,nonevent,0.23202910524009746
1037,nonevent,0.05968374753611843
1038,nonevent,0.35712225254099217
1039,Ib,0.9755702665183056
1040,nonevent,0.019619079714771278
1041,nonevent,0.05383957918642375
1042,nonevent,0.1422664323665726
1043,nonevent,0.030083021203836453
1044,Ib,0.6850868733095831
1045,nonevent,0.005902812196061796
1046,Ib,0.9645105480017605
1047,Ib,0.9923923934491428
1048,nonevent,0.2521032519927546
1049,Ia,0.9783922142556083
1050,nonevent,0.13789894190611307
1051,II,0.8479654290709283
1052,II,0.7925992532429347
1053,nonevent,0.16976799872941675
1054,nonevent,0.440980590521605
1055,Ib,0.8953059798021307
1056,II,0.5352791699211242
1057,Ib,0.9919498925909782
1058,nonevent,0.037776489455242396
1059,nonevent,0.04881053778885772
1060,nonevent,0.04462393229578648
1061,Ib,0.9944952242474826
1062,nonevent,0.06915646488149337
1063,II,0.9569066069415185
1064,nonevent,0.03582642964400493
1065,nonevent,0.061452082541030316
1066,nonevent,0.39848498249428427
1067,nonevent,0.10021859950448145
1068,Ib,0.8617658671074856
1069,nonevent,0.06251950210578795
1070,Ia,0.9985853857715915
1071,Ib,0.5256873656536313
1072,Ib,0.7935159954203782
1073,nonevent,0.0030686828764410795
1074,nonevent,0.034765620395938696
1075,nonevent,0.02660378206343609
1076,nonevent,0.06463508994719405
1077,Ib,0.7418383044086115
1078,Ib,0.9070401067449013
1079,Ia,0.9315052774082968
1080,nonevent,0.32488035744053617
1081,nonevent,0.48825559082745607
1082,Ib,0.9888525701155647
1083,II,0.9308131453899217
1084,nonevent,0.49698441516195785
1085,nonevent,0.11742024403276274
1086,nonevent,0.06480283317166803
1087,Ib,0.9942358629684741
1088,nonevent,0.28649302025042006
1089,nonevent,0.1861579127039102
1090,Ib,0.9966603593297961
1091,nonevent,0.05415745140400949
1092,nonevent,0.0976582590363439
1093,nonevent,0.3543007961364228
1094,II,0.982270589700208
1095,nonevent,0.04194607645423617
1096,nonevent,0.0848907179822033
1097,Ib,0.9497183968872178
1098,Ib,0.8175413550515354
1099,II,0.9816525085427241
1100,Ia,0.9761908415056002
1101,nonevent,0.012777753624205293
1102,nonevent,0.05945099548666996
1103,Ib,0.99667224159242
1104,nonevent,0.48357403320543824
1105,nonevent,0.07283814844660459
1106,nonevent,0.03538325088995804
1107,Ib,0.9951964939511627
1108,nonevent,0.0655794272807616
1109,nonevent,0.07969384831997758
1110,nonevent,0.09175621824511669
1111,nonevent,0.01014113035174033
1112,Ib,0.9975989035727953
1113,Ib,0.9918004241745096
1114,nonevent,0.2257668437806342
1115,II,0.6066479055857757
1116,nonevent,0.11370458993523344
1117,nonevent,0.3584671564154336
1118,Ib,0.9973991095645893
1119,nonevent,0.0399166618846017
1120,Ia,0.9949926599140311
1121,Ib,0.976915183691395
1122,nonevent,0.21616502526077255
1123,nonevent,0.06602926997448728
1124,Ib,0.7912091264192351
1125,nonevent,0.3139067966763484
1126,Ib,0.9492421714789486
1127,nonevent,0.06498135101161763
1128,Ib,0.9223120400527098
1129,II,0.950051924292638
1130,II,0.9668897803718589
1131,nonevent,0.4068298966229009
1132,nonevent,0.11639961223106182
1133,Ib,0.9223678952671448
1134,nonevent,0.14625796002147426
1135,Ia,0.9779397162831416
1136,nonevent,0.019973084645298914
1137,nonevent,0.027632523605224415
1138,nonevent,0.2995209774168454
1139,Ib,0.9950057839513968
1140,II,0.9663518921850315
1141,nonevent,0.05054788539461995
1142,nonevent,0.01974398766215292
1143,nonevent,0.0068346459242277354
1144,Ib,0.6674718513547518
1145,II,0.9413681877273649
1146,nonevent,0.0019651753144614504
1147,Ib,0.9853208493393012
1148,nonevent,0.09024021683805708
1149,nonevent,0.021072918040141702
1150,nonevent,0.025631816248562544
1151,II,0.9911711968951984
1152,Ib,0.7183407235839698
1153,II,0.9926345868633404
1154,nonevent,0.47908452197473594
1155,Ib,0.7475794215512352
1156,Ib,0.8666606551500357
1157,II,0.9246251871458389
1158,Ib,0.9950732303344246
1159,Ib,0.9346030855306762
1160,nonevent,0.06281453296697541
1161,nonevent,0.047753231331676624
1162,II,0.9506043472910465
1163,nonevent,0.03130902641315472
1164,II,0.7739967242075112
1165,II,0.7429059703453775
1166,nonevent,0.036484162721665186
1167,nonevent,0.07318563692895001
1168,nonevent,0.007259415548583338
1169,Ib,0.9837508985061885
1170,Ib,0.9749267877650623
1171,nonevent,0.0018329743619591732
1172,nonevent,0.05928702851410658
1173,II,0.9785555412041119
1174,nonevent,0.013009615947805905
1175,II,0.782430276688037
1176,nonevent,0.25875922425950837
1177,Ib,0.9477214676689542
1178,II,0.7620688717000857
1179,II,0.5460292836466933
1180,Ib,0.9632163691421672
1181,Ib,0.986738888258209
1182,Ib,0.9795845348147052
1183,nonevent,0.1646946797800842
1184,Ib,0.9966096521855287
1185,nonevent,0.013354016301219627
1186,nonevent,0.24172811980107875
1187,nonevent,0.02834322093392009
1188,nonevent,0.372692050999434
1189,Ib,0.8466115488754191
1190,nonevent,0.03606645799609438
1191,nonevent,0.3670718354072316
1192,nonevent,0.13157986965568064
1193,II,0.8189192699463913
1194,Ib,0.9934904307307049
1195,II,0.5520808719371127
1196,Ib,0.8057156854904404
1197,Ia,0.8634126907281978
1198,Ia,0.9957966582045187
1199,II,0.8516601807884159
1200,nonevent,0.00885152111598711
1201,nonevent,0.10874588827203975
1202,nonevent,0.05740111297561778
1203,nonevent,0.06153698590868254
1204,nonevent,0.13549667899763257
1205,nonevent,0.22047960750588025
1206,nonevent,0.05334471748996726
1207,Ib,0.5915564133067098
1208,II,0.7673676707749151
1209,II,0.6306020231610963
1210,II,0.8034623024250089
1211,nonevent,0.048266405535585005
1212,nonevent,0.1884255384776358
1213,nonevent,0.44254720014231763
1214,Ib,0.740951744273028
1215,nonevent,0.14053436041535394
1216,nonevent,0.1876291825403018
1217,nonevent,0.13268633831996618
1218,Ib,0.9816258285327528
1219,Ib,0.7448236239882404
1220,nonevent,0.14050896932519594
1221,nonevent,0.012154664092974849
1222,II,0.5838709672758501
1223,Ib,0.8598248578818856
1224,nonevent,0.06367738540225579
1225,nonevent,0.20866681698073017
1226,Ib,0.998990736582362
1227,nonevent,0.14204415638906254
1228,nonevent,0.19104001074327623
1229,nonevent,0.005602318147674369
1230,nonevent,0.032536216003536365
1231,nonevent,0.28336675003209083
1232,Ib,0.9699202326479875
1233,Ib,0.7971824125040728
1234,Ib,0.9718042222095516
1235,nonevent,0.04290717351211841
1236,nonevent,0.004926739966530852
1237,Ib,0.9559421525979043
1238,nonevent,0.057982564570354604
1239,nonevent,0.031510086402680944
1240,Ib,0.9164228884104733
1241,II,0.5610377509803017
1242,nonevent,0.3091160389782278
1243,nonevent,0.02156138963740457
1244,Ia,0.801297874282392
1245,nonevent,0.09461633773172332
1246,II,0.6917600819706471
1247,nonevent,0.25406562355794154
1248,nonevent,0.023174300120493797
1249,II,0.6731643543691889
1250,nonevent,0.33382145327171464
1251,Ib,0.5151180878725646
1252,II,0.7773057230211571
1253,II,0.9908845010075013
1254,Ib,0.5811033659475537
1255,Ib,0.9175130120232334
1256,nonevent,0.004350489073317381
1257,II,0.7549499633389888
1258,II,0.739379215281577
1259,Ib,0.9050317212758642
1260,nonevent,0.3437446355256484
1261,Ib,0.9360327196396804
1262,nonevent,0.14338734507845521
1263,nonevent,0.20749829834200176
1264,nonevent,0.07952633594322557
1265,nonevent,0.08006479589970433
1266,nonevent,0.10270752996260057
1267,Ib,0.9544292139029419
1268,II,0.9934069420883714
1269,Ib,0.9931454980462656
1270,nonevent,0.3249936891690029
1271,nonevent,0.03018687450927378
1272,Ib,0.9965147889975676
1273,nonevent,0.2512934740450714
1274,Ib,0.9879153552864886
1275,Ib,0.9398946853486192
1276,Ia,0.9929571424745994
1277,nonevent,0.4700743043142077
1278,Ib,0.9497587487920279
1279,nonevent,0.017818392723077035
1280,nonevent,0.4321986903298171
1281,nonevent,0.24834930068824423
1282,nonevent,0.022042284407498475
1283,nonevent,0.4186137029553924
1284,nonevent,0.35864689760280666
1285,nonevent,0.018234730820756783
1286,nonevent,0.07963219686092456
1287,Ib,0.5187382926823231
1288,nonevent,0.023288234328180963
1289,II,0.672138188191304
1290,Ib,0.8496792378065126
1291,Ib,0.9383082103935635
1292,nonevent,0.024552684749108704
1293,nonevent,0.07727710607484346
1294,Ib,0.9363326526776783
1295,nonevent,0.007868516832114916
1296,nonevent,0.07574245561600132
1297,II,0.6356394109878006
1298,Ib,0.9761099695214305
1299,Ib,0.9547686225621332
1300,II,0.5109527477830513
1301,Ib,0.6492789296911289
1302,Ib,0.6721260428686452
1303,II,0.9052173437600007
1304,nonevent,0.01225036839177316
1305,nonevent,0.008159097786261307
1306,nonevent,0.19475658925466113
1307,II,0.8406746436396141
1308,nonevent,0.12331676700895015
1309,nonevent,0.2663506514703405
1310,Ib,0.931927965615299
1311,Ib,0.9310922360585722
1312,II,0.7583126173177265
1313,Ib,0.8287289532260025
1314,Ib,0.9404555134496911
1315,Ib,0.9817111373775469
1316,nonevent,0.045651891222742026
1317,Ib,0.92687715531665
1318,nonevent,0.1312775095042136
1319,Ib,0.8398600130010425
1320,Ib,0.7249878210803393
1321,nonevent,0.0602048567153356
1322,nonevent,0.3907041595036813
1323,nonevent,0.07715511611818184
1324,nonevent,0.33373983818870184
1325,nonevent,0.4941908314953754
1326,nonevent,0.23689812363599838
1327,Ib,0.9175774671634036
1328,nonevent,0.32294778051760525
1329,Ib,0.9790957497553138
1330,Ia,0.991979578460792
1331,Ib,0.988217805003777
1332,nonevent,0.27711811770536987
1333,II,0.9652038187539933
1334,II,0.9359217800820926
1335,Ib,0.9549477630101102
1336,nonevent,0.48266429022074053
1337,Ib,0.9713485471383592
1338,nonevent,0.23475637980931652
1339,nonevent,0.012486172745121147
1340,Ib,0.9766167623181616
1341,II,0.9806132271597159
1342,Ib,0.9871284799373924
1343,Ib,0.97742312652231
1344,nonevent,0.017051090396590033
1345,Ib,0.9517444406852578
1346,nonevent,0.020383149327812874
1347,Ia,0.918390196357719
1348,Ia,0.9603539145262423
