id,class4,p
583,nonevent,0.0017492672041628298
584,II,0.2036906587267931
585,nonevent,0.007034158555203661
586,II,0.02947127084858339
587,nonevent,0.011774518869173203
588,II,0.06933179193614945
589,nonevent,0.011198621534691495
590,nonevent,0.00010501140510116346
591,nonevent,0.0035692901118940107
592,II,0.026708118013890034
593,II,0.12173187485466665
594,nonevent,0.01985099195457024
595,nonevent,0.0077709072628884025
596,nonevent,0.02480165750990646
597,Ib,0.08159384954966807
598,Ib,0.06625437810823084
599,II,0.047031571083664944
600,Ib,0.06211105900380709
601,II,0.1122604512915594
602,II,0.004355550351270336
603,II,0.06120668006410617
604,nonevent,0.07345672655007471
605,nonevent,0.030943801128516142
606,Ib,0.058233821896778594
607,nonevent,0.000790370192872274
608,nonevent,0.05642770707119834
609,nonevent,0.2707564410813484
610,II,0.15194300303982658
611,nonevent,0.005516419540192313
612,II,0.10237825772847849
613,nonevent,0.037901180127435
614,nonevent,0.030958411983963787
615,Ib,0.07088731493144469
616,nonevent,0.001078561617651698
617,nonevent,0.008213718436838071
618,nonevent,0.00038174443925091553
619,nonevent,0.0004077267536127601
620,nonevent,0.004056634542612779
621,nonevent,0.003068570070506542
622,nonevent,4.921930498756523e-06
623,nonevent,0.0035796572666244022
624,nonevent,0.011850680019888444
625,nonevent,0.011634722872217226
626,Ib,0.2065297579368051
627,nonevent,5.6502062676184855e-05
628,II,0.1742457065092778
629,Ib,0.06493622362894252
630,II,0.03325503106065527
631,II,0.19723308620220079
632,Ib,0.030370038017164126
633,nonevent,0.020614165073534252
634,II,0.01081094838342055
635,Ib,0.034259253774882995
636,nonevent,0.0033630993655506887
637,nonevent,0.00551731486677566
638,nonevent,0.005746463682249507
639,nonevent,0.016947557806382765
640,nonevent,0.017471408175321244
641,Ib,0.2213598408354254
642,nonevent,7.021889375729374e-06
643,nonevent,0.00070201477159332
644,nonevent,0.032468756807197935
645,Ib,0.033817460958188314
646,nonevent,0.00015655545143703669
647,nonevent,0.0010902134178471308
648,II,0.008106548890686661
649,II,0.13334910590504712
650,nonevent,0.06712481828354817
651,II,0.06738587423161728
652,nonevent,0.012144148924753722
653,Ib,0.01349724078984206
654,Ib,0.05206588812737137
655,nonevent,0.004234499207839262
656,II,0.0990909946514221
657,II,0.18019190346395997
658,nonevent,0.1286571604772025
659,nonevent,0.010681464841794833
660,Ib,0.05413159361199287
661,nonevent,0.0512890686207221
662,II,0.017520025918148732
663,nonevent,0.017804957294199744
664,II,0.1570419793463123
665,Ib,0.027233709735071145
666,nonevent,0.0038070742297098745
667,nonevent,2.0105448877016558e-06
668,Ib,0.24046188768260124
669,II,0.17919625771681125
670,nonevent,3.7128874337075906e-05
671,nonevent,0.006114535433897702
672,nonevent,0.010917865166766719
673,Ib,0.04611496982166561
674,nonevent,0.0003301518487705505
675,nonevent,5.8069145878211714e-05
676,II,0.17933408767165346
677,nonevent,0.038628780538846934
678,nonevent,0.010717193479033814
679,II,0.23101495441178976
680,II,0.05613793864782618
681,II,0.1738321932089519
682,nonevent,0.09318582861473189
683,nonevent,0.032948531389088466
684,nonevent,0.03241268846530168
685,nonevent,0.02981494992876512
686,II,0.23587060348142538
687,Ib,0.03792877497409867
688,Ib,0.04815605808655144
689,nonevent,1.8298864681852768e-05
690,II,0.15478835407244418
691,nonevent,0.06328757416969572
692,II,0.14798652615528143
693,nonevent,0.0038924867022518527
694,nonevent,0.23110818958586368
695,nonevent,1.6837592449636976e-06
696,nonevent,0.014164822684347227
697,Ib,0.13747624306550277
698,nonevent,0.03802681402780345
699,Ib,0.09742015718215603
700,nonevent,0.00036768724765849035
701,nonevent,0.023812657041083155
702,nonevent,0.05858990966976923
703,II,0.08480368264484882
704,nonevent,0.003833190594500853
705,nonevent,0.09191730965664788
706,nonevent,0.005933783972277021
707,Ib,0.2642638616580844
708,Ib,0.05956971109083813
709,nonevent,1.7955677630526164e-05
710,nonevent,0.0034956142800501534
711,Ib,0.08115605505768059
712,II,0.009233788792337362
713,Ib,0.08753878463188558
714,nonevent,0.009375615546146708
715,nonevent,2.7390073964142855e-05
716,II,0.2921807616109038
717,nonevent,0.006146734561753554
718,nonevent,0.008598709033879678
719,II,0.12835147271069006
720,Ib,0.07647429388037193
721,Ib,0.1772491346472647
722,nonevent,0.0016460478312529034
723,Ib,0.10286378475760775
724,II,0.012063756143832882
725,nonevent,8.869825034232126e-05
726,nonevent,0.023661766072336988
727,nonevent,0.057602425980267206
728,nonevent,0.00783907676831973
729,II,0.052732355457551915
730,nonevent,0.00023867806593155628
731,Ib,0.04908639946111808
732,Ib,0.14113184245876137
733,Ib,0.03524973347921275
734,Ib,0.1902056238560276
735,nonevent,0.05441658203706092
736,nonevent,0.008573575461498489
737,Ib,0.02428863642388992
738,nonevent,0.012874517269924494
739,nonevent,0.09261841234978346
740,Ib,0.06835706236939838
741,Ib,0.11505052717750426
742,nonevent,0.05613475259087477
743,nonevent,0.16179060020562594
744,nonevent,1.6309990543478045e-06
745,Ib,0.10677276790481327
746,II,0.04077067615836314
747,Ib,0.04304351503694721
748,nonevent,0.008060363924370298
749,nonevent,0.04294071872747246
750,nonevent,0.03812707124708618
751,nonevent,0.003934171168181051
752,nonevent,0.16844612629234365
753,nonevent,0.03229406780629887
754,nonevent,0.00013114892016573483
755,nonevent,0.0007114021104647414
756,nonevent,0.034553272361332286
757,nonevent,0.04726789999429967
758,II,0.019258046898013803
759,Ib,0.03069586822553586
760,Ib,0.05464279379882043
761,II,0.06467873748019415
762,Ib,0.06459192856973944
763,nonevent,0.009576984014144821
764,Ib,0.03755259697561877
765,II,0.1503737230558927
766,Ib,0.01049965813825949
767,II,0.05781978457156287
768,nonevent,0.02481186012902335
769,nonevent,0.011577126429238204
770,nonevent,4.2394294660900166e-05
771,II,0.13345141903779933
772,nonevent,0.01868221346893643
773,nonevent,0.011132889071392519
774,II,0.040941826610960984
775,II,0.002306635181605015
776,nonevent,0.015647896547147537
777,II,0.02156951828548513
778,nonevent,0.03963124985760041
779,Ib,0.04050896106290266
780,nonevent,0.1313708082598603
781,Ib,0.2455421706433809
782,nonevent,0.29103896502435544
783,nonevent,0.0007370463304956867
784,nonevent,0.012561414721921535
785,Ib,0.030586461941625537
786,II,0.027765553880180243
787,Ib,0.06711110198500406
788,nonevent,0.019651479474509632
789,nonevent,8.082110627605083e-05
790,nonevent,0.02528940635484658
791,Ib,0.1034259754642125
792,II,0.04308504828128265
793,II,0.10312013076049703
794,nonevent,0.0036078592916516288
795,nonevent,0.003525619516839918
796,nonevent,0.036993632602978575
797,Ib,0.06480737172034819
798,II,0.03608429993516474
799,nonevent,0.008238806980857149
800,II,0.058998636029181
801,Ib,0.20194001435228195
802,nonevent,0.011836264271716294
803,nonevent,0.1236434422475776
804,nonevent,0.0005056879752657317
805,nonevent,0.059166243631617134
806,II,0.1823115957077687
807,nonevent,0.006293063578913926
808,nonevent,0.0024717504555106665
809,Ib,0.034989793574840694
810,nonevent,0.008116541035519988
811,nonevent,0.0006828936785582325
812,II,0.1282966082088832
813,nonevent,0.0200181536728451
814,nonevent,0.007046413589958376
815,nonevent,0.017704145106482046
816,II,0.2125978354822494
817,nonevent,0.008118154045882732
818,II,0.018824447611135456
819,II,0.08642471402829821
820,nonevent,0.036801732776136534
821,Ib,0.048737093242991754
822,nonevent,0.0012704266172770728
823,nonevent,0.00041328917937932515
824,II,0.2585456247457563
825,II,0.04594909585938993
826,II,0.08980389736970318
827,nonevent,0.0007638585928780674
828,nonevent,0.08158875004851127
829,Ib,0.08718004461451984
830,nonevent,7.6215307328809125e-06
831,Ib,0.04397202955181856
832,Ib,0.05957739191284726
833,nonevent,0.00019794738919760586
834,nonevent,0.007863995812114263
835,nonevent,0.10702612799681342
836,nonevent,9.975328242626865e-08
837,nonevent,0.004855631767243381
838,II,0.011669743938891277
839,Ib,0.037232560827275975
840,nonevent,0.021309246114933657
841,nonevent,0.05292047443651239
842,nonevent,0.02056961363485013
843,nonevent,0.0024257719608986425
844,nonevent,0.025792166025971803
845,II,0.012567057831605073
846,II,0.061525828605890856
847,II,0.19447692733345645
848,II,0.027805810291231074
849,nonevent,0.004331772022612422
850,Ia,0.39431348731358157
851,Ib,0.0454826175909428
852,Ib,0.05517157076315533
853,II,0.26316470905864103
854,II,0.18041970826673354
855,II,0.052360566602116104
856,nonevent,0.0049088498432135405
857,Ib,0.03117141424987655
858,II,0.16330051247438993
859,II,0.12445291309158316
860,Ib,0.02595637334298059
861,nonevent,0.02278610872465799
862,nonevent,0.0002043114538576826
863,nonevent,0.010908737804005543
864,Ib,0.04285162343839939
865,nonevent,0.037727137028220274
866,nonevent,0.002509601282267035
867,nonevent,0.017197736885553594
868,II,0.012043050698936202
869,nonevent,0.0006167408912951264
870,nonevent,0.0007718583378199738
871,II,0.05983744753083645
872,nonevent,0.006081412644685856
873,nonevent,0.0011082113484772323
874,nonevent,0.03630737119127281
875,nonevent,0.0007769550022847462
876,II,0.001992382926697967
877,II,0.10849761153254589
878,nonevent,0.037061947807754
879,Ib,0.024315691287697772
880,nonevent,0.0021318405634795246
881,nonevent,0.00012181159041812383
882,nonevent,0.0007843094904659326
883,nonevent,0.00846179701142448
884,nonevent,0.010339927404805375
885,nonevent,0.0005567179560017813
886,nonevent,0.00030282939172545243
887,II,0.08175371699204131
888,II,0.08209944373111668
889,Ib,0.04552085043107247
890,nonevent,0.11154908720598625
891,nonevent,1.7427903212788236e-06
892,nonevent,0.029811963646807105
893,Ib,0.05369401412099519
894,nonevent,0.0006777953137702184
895,nonevent,0.0016910955595795555
896,Ib,0.08537823439096096
897,nonevent,0.0007738192307632755
898,II,0.33084257358002395
899,II,0.08668580509742929
900,nonevent,0.02117615637455077
901,Ib,0.05762647662580821
902,nonevent,0.007009304664890764
903,II,0.2071255770502141
904,II,0.0798012358130145
905,nonevent,0.041746382574161925
906,Ib,0.05332602710030888
907,Ib,0.07273845503512058
908,Ib,0.01670538542964296
909,nonevent,0.0016629098704155003
910,nonevent,0.008051015380610217
911,nonevent,0.018598647549338935
912,Ib,0.0893384071959218
913,nonevent,0.0032838186757264873
914,nonevent,0.004346947614764324
915,nonevent,0.04792682536375461
916,nonevent,1.7393933943205293e-06
917,nonevent,3.143128966260281e-05
918,nonevent,0.0012818663618588703
919,Ib,0.04325237655482433
920,nonevent,0.016764083538257566
921,nonevent,0.006165157284072808
922,nonevent,0.01313341713629915
923,nonevent,0.08624965251423278
924,nonevent,0.12119020849858776
925,Ib,0.038965510632608946
926,nonevent,0.025545871673902702
927,nonevent,0.029598622209641167
928,nonevent,0.00011194740626322984
929,nonevent,0.00106058465758965
930,nonevent,0.006153145683058817
931,II,0.018843948914904582
932,nonevent,0.010944140653578781
933,II,0.22460418158993667
934,nonevent,0.0015917710481869244
935,Ib,0.10411682626296573
936,nonevent,0.0004058746241345209
937,II,0.002737451809983408
938,nonevent,0.04603023558217394
939,nonevent,0.0034734065955231825
940,nonevent,0.00011784378213533578
941,Ib,0.03494943500334377
942,nonevent,0.014826691515350366
943,nonevent,0.00019816576322083775
944,II,0.0329001030179312
945,II,0.09836392432400118
946,nonevent,0.0014469854673221632
947,nonevent,0.0019368037179656092
948,II,0.06506304406809969
949,II,0.18752749731373627
950,nonevent,0.004234644858087901
951,nonevent,0.006752515346424054
952,II,0.15180166957940236
953,nonevent,0.02455680173281792
954,nonevent,2.2585088131170813e-05
955,II,0.12013719916616768
956,nonevent,0.004875772586872441
957,nonevent,5.9917937591897564e-06
958,nonevent,0.006083698945457749
959,Ib,0.07139260363835308
960,nonevent,0.000821466950178241
961,Ib,0.04267951092723905
962,II,0.14173025807589523
963,Ib,0.27653075115475023
964,Ib,0.03335116133660018
965,Ib,0.011998943983311862
966,nonevent,0.0200826463504859
967,II,0.16818747681250473
968,nonevent,0.0038227976940471073
969,nonevent,0.022173139250670576
970,nonevent,0.03863207125479933
971,nonevent,5.433557790163597e-06
972,Ib,0.22432198481820656
973,Ib,0.05055500538129804
974,nonevent,0.000984969462309951
975,Ib,0.05604208026505318
976,nonevent,0.03312156214247628
977,nonevent,0.016606043714373672
978,Ib,0.023327786894276174
979,nonevent,0.014760630632032513
980,Ib,0.03640972587698943
981,nonevent,0.0358348411616644
982,nonevent,0.022677149100907255
983,nonevent,0.027337883318479465
984,nonevent,0.048180077182576296
985,II,0.21621824904087295
986,nonevent,0.1393787130907353
987,II,0.03434895076661558
988,Ib,0.0035647539550126175
989,Ib,0.12690987679947216
990,II,0.02222855938488799
991,nonevent,0.000675323519147951
992,II,0.06527436898129858
993,nonevent,0.017122974763600175
994,nonevent,0.0014604048226812272
995,II,0.08632462229153837
996,nonevent,0.002607086520896543
997,nonevent,3.4188214407596205e-06
998,nonevent,0.0010434178123479962
999,nonevent,0.002708016306613638
1000,nonevent,0.0003462985805426724
1001,nonevent,0.001481877896971913
1002,nonevent,0.06185492118528734
1003,Ib,0.0462925030293411
1004,Ib,0.24216531817270742
1005,nonevent,0.005693743423150932
1006,Ib,0.1087568139114618
1007,II,0.03990518957392751
1008,II,0.22457838694724352
1009,nonevent,0.01880269741571887
1010,nonevent,0.0030211064633054374
1011,II,0.0740094458901389
1012,Ib,0.11737007719140387
1013,II,0.35251992178362856
1014,nonevent,0.0012254206332622415
1015,nonevent,0.002672510878624842
1016,nonevent,0.16614990324635542
1017,nonevent,0.009373288278650914
1018,nonevent,0.008094816250565871
1019,Ib,0.04997195101860644
1020,nonevent,0.10632015464093643
1021,nonevent,0.030203251097550145
1022,nonevent,0.0082418839131459
1023,nonevent,0.018039247980284057
1024,Ib,0.019365135375149774
1025,II,0.18317077406770296
1026,Ib,0.1002313418836694
1027,nonevent,0.06301811548449421
1028,Ib,0.09072260029423278
1029,nonevent,0.00235042377558634
1030,nonevent,0.0054136164356362385
1031,Ib,0.07696764318733176
1032,nonevent,0.005278283900829131
1033,nonevent,0.0007564888922112902
1034,nonevent,0.017962905060324864
1035,II,0.09102236305655098
1036,nonevent,0.03228563437217742
1037,nonevent,0.0012892439908831147
1038,nonevent,0.0053600008823284405
1039,Ib,0.04920918916869596
1040,nonevent,0.01425842765742821
1041,nonevent,0.0034017517502489135
1042,nonevent,0.002224575021304075
1043,nonevent,0.002688276104479918
1044,II,0.11608364047808391
1045,nonevent,0.005171900836758959
1046,Ib,0.04865263323032078
1047,II,0.002949794559374362
1048,nonevent,0.001215557917351873
1049,II,0.22900990702885576
1050,nonevent,0.00820769808437422
1051,nonevent,0.16535127608709824
1052,II,0.1530953385869291
1053,nonevent,0.013074866206818095
1054,Ib,0.028780385175113523
1055,Ib,0.006887097630269883
1056,nonevent,0.03017942643008461
1057,II,0.09294734893366245
1058,nonevent,0.0005448510837626366
1059,nonevent,0.005066230364392655
1060,nonevent,0.0015589407190770331
1061,Ib,0.05972537736815007
1062,nonevent,0.0014458158449558711
1063,II,0.06821736466934886
1064,nonevent,0.008131510382841309
1065,nonevent,0.004561083804637183
1066,nonevent,0.0675274585232571
1067,nonevent,0.00426264303792505
1068,Ib,0.05168315269145805
1069,nonevent,0.011903422576301958
1070,Ib,0.22176479282053946
1071,Ib,0.03502899942985202
1072,II,0.06985441628410372
1073,nonevent,0.003598902056031594
1074,nonevent,0.004599676305740452
1075,nonevent,0.001715134870699858
1076,nonevent,0.00017850350899646905
1077,II,0.08703981367266188
1078,Ib,0.06887365433574918
1079,Ib,0.269190555794811
1080,nonevent,0.034447825158898715
1081,nonevent,0.03099359567540134
1082,Ib,0.023237707770530927
1083,II,0.07295251639897406
1084,nonevent,0.05655757103812447
1085,nonevent,0.010882141736213349
1086,nonevent,0.00012065548906708505
1087,Ib,0.04138652267845874
1088,nonevent,0.01204589438800266
1089,nonevent,0.0616388811517537
1090,Ib,0.04553749034425637
1091,nonevent,0.002984326048638115
1092,nonevent,0.0006754004807965757
1093,nonevent,4.311661327490081e-05
1094,II,0.06091543771843374
1095,nonevent,4.1472045643321823e-05
1096,nonevent,0.007567898826487061
1097,Ib,0.09603630566698745
1098,II,0.020265412244274916
1099,II,0.07392152584330389
1100,Ib,0.0761261782332505
1101,nonevent,0.0006333169991181036
1102,nonevent,0.026592804740595603
1103,Ib,0.061836873691404434
1104,nonevent,0.02723285032117159
1105,nonevent,0.0006334730284415469
1106,nonevent,0.0011446382313006758
1107,Ib,0.044415396677547236
1108,nonevent,0.008669791414490279
1109,nonevent,0.00996400308160799
1110,nonevent,0.018169777589463264
1111,nonevent,9.884927339034903e-05
1112,Ib,0.04004751661280424
1113,Ib,0.052098365985128445
1114,nonevent,0.03464876930757466
1115,II,0.013244538316409458
1116,nonevent,0.0011051811501805503
1117,nonevent,0.03529416551872299
1118,Ib,0.09156409761713512
1119,nonevent,0.0001431014193459519
1120,II,0.12117821831282413
1121,Ib,0.054937814838441686
1122,nonevent,0.00393070793023154
1123,nonevent,0.018763240743271365
1124,Ib,0.05524620420497882
1125,nonevent,0.01421237062542558
1126,Ib,0.050019793058097
1127,nonevent,1.9647800899968117e-05
1128,Ib,0.12977364517694134
1129,II,0.2501263653136217
1130,II,0.08698591670360223
1131,nonevent,0.0758768458219302
1132,nonevent,0.0322829207928023
1133,Ib,0.11292421367793784
1134,nonevent,0.0022388617008961137
1135,II,0.3129353554860539
1136,nonevent,1.256680269991756e-06
1137,nonevent,0.002803898004766411
1138,nonevent,0.05258507583682746
1139,Ib,0.049298734600361445
1140,II,0.1663700056587187
1141,nonevent,0.004866045734195285
1142,nonevent,0.005170761448689636
1143,nonevent,2.3860949424429093e-06
1144,nonevent,0.16803969272072078
1145,II,0.1042209559020559
1146,nonevent,0.00021662320880423976
1147,II,0.06680632741603408
1148,nonevent,0.003480845025288653
1149,nonevent,0.002238570117892084
1150,nonevent,0.0053469448210098055
1151,II,0.08738813502865883
1152,Ib,0.011196214557242483
1153,II,0.059606412256659226
1154,nonevent,0.02176154481429154
1155,Ib,0.0394580499075294
1156,Ib,0.04128240690130849
1157,II,0.11339712158518288
1158,Ib,0.03448384266623798
1159,Ib,0.052617115903048926
1160,nonevent,0.0005036857672153711
1161,nonevent,7.553995634920733e-05
1162,II,0.2123774173702397
1163,nonevent,0.0013224698911191552
1164,II,0.04636721643518471
1165,nonevent,0.04975212823577293
1166,nonevent,4.731128570794741e-05
1167,nonevent,0.004183881731916129
1168,nonevent,9.170667464279441e-05
1169,Ib,0.054240101669198314
1170,Ib,0.06361989835497633
1171,nonevent,0.00023930401871522734
1172,nonevent,1.4915348870980726e-05
1173,II,0.10192181246650688
1174,nonevent,2.4716525394878536e-06
1175,II,0.025538612479443508
1176,nonevent,3.316951043636439e-05
1177,Ib,0.04983046921887836
1178,II,0.12151701441877365
1179,nonevent,0.03213661601290162
1180,Ib,0.10578412908739654
1181,II,0.1309244303787716
1182,Ib,0.009925960660589277
1183,nonevent,0.03407349878515682
1184,Ib,0.041172095962636546
1185,nonevent,0.0012303961321425837
1186,nonevent,0.02959465524013064
1187,nonevent,0.005247431377246031
1188,nonevent,0.05544688596099304
1189,Ib,0.016296987210302552
1190,nonevent,8.928531644158945e-06
1191,nonevent,0.01906241705707712
1192,nonevent,0.008391123989971105
1193,II,0.14979440129376043
1194,Ib,0.021945236534878086
1195,nonevent,0.16151634654179647
1196,Ib,0.06696288069804514
1197,nonevent,0.22079390313271557
1198,Ib,0.1449984023430801
1199,II,0.06274488538797998
1200,nonevent,3.405167886071774e-05
1201,nonevent,2.7163676712059805e-05
1202,nonevent,0.012674992594702478
1203,nonevent,0.0016540399708281184
1204,nonevent,0.005229265416936685
1205,nonevent,0.002949515871103217
1206,nonevent,0.006255400765973276
1207,Ib,0.04094258035646003
1208,II,0.010283889089446845
1209,nonevent,0.016955940653061788
1210,II,0.0280398541103579
1211,nonevent,2.933353266367238e-05
1212,nonevent,0.06981561838642261
1213,nonevent,0.09950964060673476
1214,Ib,0.02555853205378478
1215,nonevent,0.05218510112507144
1216,nonevent,0.0009455968175305432
1217,nonevent,0.0006784322838062441
1218,Ib,0.07474333066754255
1219,Ib,0.09985822245437641
1220,nonevent,0.020627051017184487
1221,nonevent,0.00048250119503592576
1222,nonevent,0.06528516420522594
1223,Ib,0.12724239687115474
1224,nonevent,0.008970525419538598
1225,nonevent,0.02971038756293592
1226,Ib,0.05419383638537375
1227,nonevent,0.006301646775400762
1228,nonevent,0.014408989627094118
1229,nonevent,0.0008522110942024597
1230,nonevent,0.0027635014215437216
1231,nonevent,0.010005276382759564
1232,Ib,0.039538890587292735
1233,Ib,0.040270901080103456
1234,Ib,0.10777687808216427
1235,nonevent,1.262249484183285e-05
1236,nonevent,0.0006087193377103423
1237,II,0.0771468154073701
1238,nonevent,0.0042610961292221345
1239,nonevent,0.0013636813660234015
1240,II,0.08464448230948417
1241,nonevent,0.05822243490450524
1242,nonevent,0.049109850533676544
1243,nonevent,0.00043827199422093725
1244,II,0.23592038798981207
1245,nonevent,0.0024171824343232895
1246,nonevent,0.10951629246330763
1247,nonevent,0.013490211152775298
1248,nonevent,4.537765661107918e-06
1249,II,0.04740494168727007
1250,nonevent,0.02298336364251611
1251,Ib,0.07353486701501492
1252,II,0.0676765916087963
1253,II,0.17607716920153849
1254,nonevent,0.2182317469249503
1255,Ib,0.050248943044041025
1256,nonevent,6.731014938287966e-06
1257,nonevent,0.004228164079440525
1258,II,0.049916140578702424
1259,Ib,0.04696866013035375
1260,nonevent,0.05904495151435208
1261,Ib,0.1250450429505581
1262,nonevent,0.02149019599927385
1263,nonevent,0.08239595876905716
1264,nonevent,0.00016449918434543293
1265,nonevent,0.0015001812411455451
1266,nonevent,0.008387348442400796
1267,II,0.07469818934913776
1268,II,0.052892435251704
1269,Ib,0.06826961930255099
1270,nonevent,0.009011572720000992
1271,nonevent,0.0033777263864518707
1272,II,0.09448439549706839
1273,nonevent,0.003742331362329668
1274,Ib,0.2196175020107597
1275,II,0.19991347643792154
1276,Ib,0.08072077361474203
1277,nonevent,0.06706044208587361
1278,Ib,0.04506275299839843
1279,nonevent,7.988960660846674e-06
1280,nonevent,0.023124662992515057
1281,nonevent,0.028858622478768334
1282,nonevent,1.8691678910257644e-05
1283,nonevent,0.08051864086778576
1284,nonevent,0.0005781092116367727
1285,nonevent,1.7223566967077878e-06
1286,nonevent,0.00011870839374296327
1287,nonevent,0.003774280752343842
1288,nonevent,0.00018685555444430314
1289,nonevent,0.0032861283276207874
1290,II,0.11323842803406704
1291,Ib,0.03718322129278793
1292,nonevent,2.951730694998677e-05
1293,nonevent,0.003560474724315143
1294,Ib,0.019081282073237706
1295,nonevent,0.0005296783977346112
1296,nonevent,0.03021520793277053
1297,nonevent,0.02091003307670095
1298,Ib,0.06157624312894722
1299,II,0.0689751619614578
1300,nonevent,0.06810034870520905
1301,Ib,0.003379248271641467
1302,II,0.022324952469989626
1303,II,0.09287338785330654
1304,nonevent,1.9396949035784866e-05
1305,nonevent,0.006257307549397219
1306,nonevent,0.027185944031068544
1307,II,0.1264784024803708
1308,nonevent,0.0017062731228039633
1309,nonevent,0.07602909051981355
1310,Ib,0.0800711341366823
1311,II,0.20975434939836335
1312,II,0.09472409943561404
1313,II,0.03750328957445268
1314,Ib,0.09654015919310666
1315,Ib,0.18583626383835616
1316,nonevent,0.003750384399358839
1317,II,0.019284360869719897
1318,nonevent,0.01066773856497894
1319,II,0.22419329403546956
1320,II,0.24580567507149353
1321,nonevent,5.773388801547886e-06
1322,nonevent,0.004116287451624561
1323,nonevent,0.01877552440761349
1324,nonevent,0.010447262840436938
1325,nonevent,0.022770224199986772
1326,nonevent,0.010704030184950832
1327,Ib,0.0478734487544901
1328,nonevent,0.04027660448601677
1329,Ib,0.05152769548056781
1330,Ib,0.12704094013585362
1331,Ib,0.056002528461597145
1332,nonevent,0.009444359806857679
