id,class4,p
567,II,0.5113481681233016
568,nonevent,0.5063324429691397
569,nonevent,0.9904630786821992
570,II,0.6200794644110315
571,II,0.7107303361925841
572,nonevent,0.9939903805121625
573,Ib,0.3754643839772336
574,Ib,0.419701955947907
575,nonevent,0.9858026916667328
576,II,0.5976901025001514
577,II,0.51941763299071
578,II,0.5673485935008494
579,Ib,0.47330135138685375
580,nonevent,0.7516443940422072
581,II,0.6352561653469196
582,nonevent,0.7875654304172313
583,nonevent,0.9941319657587895
584,Ib,0.3735499338103704
585,nonevent,0.6073429477987442
586,II,0.5494543563944697
587,nonevent,0.9976526095467657
588,nonevent,0.5473493610699055
589,nonevent,0.5679250194066218
590,nonevent,0.807491496643772
591,nonevent,0.8289553431559104
592,II,0.5360202344369964
593,Ib,0.35814787892742067
594,nonevent,0.9877531551275236
595,nonevent,0.9216517537168217
596,nonevent,0.998971644232727
597,Ib,0.36500671879599816
598,Ib,0.3958444870150791
599,II,0.5721560815832845
600,II,0.629864338672243
601,nonevent,0.5405248123254104
602,II,0.6538737112473402
603,II,0.589464793489044
604,nonevent,0.8204294299656867
605,Ib,0.344058633110636
606,II,0.5918804207035283
607,nonevent,0.902719848490246
608,Ib,0.3417404962165186
609,Ib,0.33935417406935897
610,Ib,0.41396666486522327
611,nonevent,0.8788724924091474
612,Ib,0.35658973529789306
613,nonevent,0.9992985850467497
614,II,0.5146295088863508
615,II,0.5913218148127282
616,nonevent,0.9962241821352102
617,nonevent,0.9481520681177232
618,nonevent,0.5809421024321652
619,nonevent,0.9882558831111876
620,II,0.8328044540770253
621,nonevent,0.9998260551805611
622,nonevent,0.9608037839308119
623,nonevent,0.9436005766871586
624,nonevent,0.998183692617803
625,nonevent,0.9952868953132932
626,II,0.5488999980337375
627,nonevent,0.6259322989885236
628,nonevent,0.8794983103231547
629,II,0.7118685385746978
630,II,0.5381042794222006
631,II,0.5695566906073194
632,Ib,0.36845229011735664
633,nonevent,0.9964049932949693
634,nonevent,0.5080850087000643
635,II,0.5875066375600141
636,nonevent,0.9851932863815623
637,nonevent,0.8276452209107447
638,nonevent,0.946914027795497
639,nonevent,0.9957868158603385
640,nonevent,0.9883864990654433
641,Ib,0.36988844642422086
642,nonevent,0.9914894086770507
643,nonevent,0.9491817139214608
644,nonevent,0.9994051276441789
645,nonevent,0.5484803873067446
646,nonevent,0.9601660311456005
647,nonevent,0.8111872147253635
648,II,0.6272244387152291
649,nonevent,0.9074912460825963
650,Ib,0.35919192394404853
651,II,0.5246204245521238
652,nonevent,0.6254407066703839
653,II,0.7501188807498139
654,Ib,0.42581973652190724
655,nonevent,0.9871398301004917
656,II,0.5405803019514098
657,nonevent,0.5620507701168057
658,nonevent,0.7260991527541978
659,nonevent,0.9755542970947149
660,Ib,0.387271366231993
661,nonevent,0.742603068657019
662,nonevent,0.5344827175656222
663,Ib,0.4028207951354509
664,II,0.5421765312557992
665,II,0.6573698359785397
666,nonevent,0.9695882165167605
667,nonevent,0.9957533535133748
668,II,0.6109089138437844
669,Ib,0.3833945043947711
670,nonevent,0.9443402368712808
671,nonevent,0.9846592773428338
672,nonevent,0.9999995034641657
673,II,0.5217555108504194
674,nonevent,0.9682857352812763
675,nonevent,0.921056120115346
676,Ib,0.36306289772826644
677,nonevent,0.555781222397142
678,nonevent,0.7509493758888236
679,Ib,0.38527014982053004
680,II,0.5807643638294572
681,Ib,0.39414750496337725
682,Ib,0.39936725319290295
683,II,0.6511620346763118
684,nonevent,0.9995619786932003
685,nonevent,0.715504068044742
686,II,0.5061395069111209
687,II,0.5569762747805742
688,II,0.6145687022093246
689,nonevent,0.9984207582529478
690,Ib,0.37746148742657315
691,Ib,0.37036284620515136
692,Ib,0.3720786602752166
693,nonevent,0.7478248284519937
694,Ib,0.3323329056791695
695,nonevent,0.9421008677979873
696,nonevent,0.9783956049865373
697,II,0.6234872559291913
698,Ib,0.37254653861170534
699,II,0.5050787972457846
700,nonevent,0.8383559171804263
701,nonevent,0.9484375071059745
702,nonevent,0.971160078242863
703,II,0.5121905150538124
704,nonevent,0.8162090366327954
705,nonevent,0.9993196250775579
706,nonevent,0.9759908668863941
707,Ib,0.4890224908670371
708,II,0.545297683119664
709,nonevent,0.9992365915741553
710,nonevent,0.9399693252581267
711,Ib,0.36760186010286194
712,II,0.6141593668845705
713,Ib,0.3832681487751529
714,nonevent,0.6836578803045108
715,nonevent,0.9481384337367886
716,II,0.5799857375786991
717,Ib,0.36001569311938425
718,nonevent,0.9998294237537279
719,Ib,0.39364446237709244
720,II,0.5849020444780757
721,Ib,0.34621660929981324
722,nonevent,0.9323447547268445
723,Ib,0.37979317603327717
724,nonevent,0.510173990729059
725,nonevent,0.8149923277385752
726,nonevent,0.6877276324152771
727,nonevent,0.9287129175959691
728,Ib,0.4067456441578991
729,II,0.5220693575220725
730,nonevent,0.8755677320455506
731,Ib,0.43698677350083626
732,II,0.5266365693513023
733,II,0.531316876704098
734,II,0.5339970980938917
735,nonevent,0.975328059709692
736,nonevent,0.9999574895615364
737,II,0.518647184538869
738,nonevent,0.7655332697148237
739,Ib,0.3463109706461699
740,Ib,0.3661182575507912
741,Ib,0.39278587033353474
742,Ib,0.30128461272683843
743,Ib,0.3302863982702007
744,nonevent,0.7595243896310635
745,II,0.6696945889169901
746,nonevent,0.7040122468071346
747,Ib,0.3610861604883027
748,II,0.5820869531753158
749,nonevent,0.9717659237003001
750,nonevent,0.7086210250541521
751,nonevent,0.64555119030691
752,nonevent,0.5142716103153551
753,nonevent,0.7999844430350104
754,nonevent,0.9326169775206484
755,nonevent,0.993169297260754
756,Ib,0.3595555022165793
757,nonevent,0.7235979469993958
758,nonevent,0.938625396631716
759,Ib,0.5599422149161037
760,Ib,0.40422662582901026
761,Ib,0.4005570132482946
762,Ib,0.3884364148082748
763,nonevent,0.8670178620137642
764,II,0.5079893482180241
765,Ib,0.39746467111538275
766,II,0.5396322867214415
767,II,0.5274124123298811
768,Ib,0.3327816451475784
769,nonevent,0.9873629611581524
770,nonevent,0.9400763077190767
771,nonevent,0.6685802857701567
772,nonevent,0.9246355993161546
773,nonevent,0.9929975871200688
774,Ib,0.3496281699963521
775,II,0.6594213852949964
776,Ib,0.35413035070035176
777,II,0.5140179824956647
778,nonevent,0.9931427515393408
779,II,0.5846347850911234
780,nonevent,0.5610332560649538
781,Ib,0.3685731934205266
782,Ib,0.38409957743222795
783,nonevent,0.7158648407168744
784,nonevent,0.9865145280682395
785,Ib,0.3777353431799319
786,nonevent,0.9572088787986743
787,II,0.5877040742997651
788,nonevent,0.6968001742923249
789,nonevent,0.9923759382603565
790,nonevent,0.9620966536377453
791,Ib,0.3960395524837543
792,nonevent,0.8143111068121305
793,nonevent,0.863175283899039
794,nonevent,0.6256882378224279
795,nonevent,0.9520648036821087
796,nonevent,0.8971922641038823
797,Ib,0.41768451409164054
798,Ib,0.521432498946762
799,nonevent,0.9981493608895673
800,Ib,0.38955033952415274
801,II,0.5088379633426461
802,nonevent,0.8252018680699175
803,nonevent,0.9107872832451563
804,nonevent,0.9553059626188152
805,nonevent,0.9916634303325208
806,nonevent,0.5137603059700891
807,II,0.5908629970804644
808,II,0.7866129807955597
809,II,0.6985841026421512
810,nonevent,0.6901462531115075
811,nonevent,0.817945387134645
812,II,0.7176991269258095
813,nonevent,0.5645953997682883
814,nonevent,0.5718503919884327
815,nonevent,0.9815997509298429
816,Ib,0.3809765988464032
817,nonevent,0.9991713723197938
818,II,0.5492134668008519
819,II,0.5503525412296317
820,II,0.5610058790561845
821,Ib,0.40667132276209345
822,nonevent,0.8870574204928583
823,nonevent,0.9625942135187304
824,Ib,0.39448981897296886
825,Ib,0.34081452230242587
826,Ib,0.37697582133137214
827,nonevent,0.8233065872343518
828,Ib,0.35588197651358566
829,Ib,0.4083090520681397
830,nonevent,0.8664694704665944
831,II,0.5943528556361796
832,Ib,0.3939514077817108
833,nonevent,0.9921937333197156
834,nonevent,0.8644299828129732
835,nonevent,0.9999562559922146
836,nonevent,0.9834050826450195
837,nonevent,0.8815458582444399
838,II,0.6353066879337037
839,II,0.5250394682820232
840,nonevent,0.8503278861379436
841,Ib,0.424333235117875
842,nonevent,0.9978286080537017
843,nonevent,0.8143619497504971
844,nonevent,0.9729264613994897
845,II,0.595873601258209
846,Ib,0.4056307431645471
847,Ib,0.3807788352191622
848,II,0.6456762829579769
849,nonevent,0.9465795230891197
850,Ib,0.3727863049941571
851,II,0.5321145053338023
852,Ib,0.3644849696310869
853,Ib,0.3728321935131325
854,Ib,0.3993330650344281
855,Ib,0.3581845439076957
856,nonevent,0.8678488773159085
857,II,0.5901508720118197
858,Ib,0.4063477606493841
859,II,0.5077439101909043
860,II,0.5942965887186109
861,nonevent,0.9572197145779381
862,nonevent,0.8162931100000338
863,nonevent,0.926818573798468
864,II,0.5683633750510538
865,nonevent,0.999996852505135
866,nonevent,0.97163962876641
867,Ib,0.361065458047055
868,II,0.5467998871754429
869,nonevent,0.9077243765126939
870,nonevent,0.9902865260686858
871,Ib,0.34903796909872514
872,nonevent,0.9901194167260178
873,nonevent,0.9420278238979467
874,Ib,0.3078856844402176
875,nonevent,0.9784178594954275
876,II,0.6999150696062809
877,Ib,0.3649869746464719
878,Ib,0.35943279586974736
879,Ib,0.3808887795350677
880,nonevent,0.980565912112353
881,nonevent,0.7182521634688771
882,nonevent,0.9758591747605555
883,nonevent,0.7780970629715801
884,nonevent,0.9475163411932428
885,II,0.7492737212627811
886,nonevent,0.8211622145792331
887,II,0.5545199209418233
888,Ib,0.39921422263038014
889,II,0.5789752587412746
890,Ib,0.4250587615667057
891,nonevent,0.9730820952409083
892,nonevent,0.9768635624918129
893,II,0.5885430791523506
894,nonevent,0.9931889567969054
895,nonevent,0.9748816690800768
896,II,0.532854616838506
897,nonevent,0.8071686629125826
898,Ib,0.39810727753488523
899,Ib,0.44094226006390713
900,nonevent,0.9676353474187003
901,Ib,0.36820025750999963
902,nonevent,0.8109407213545661
903,Ib,0.33917675075792814
904,Ib,0.3713939466067252
905,Ib,0.36169551289408725
906,II,0.6881343207130088
907,Ib,0.3890729940523106
908,II,0.5154817491363529
909,nonevent,0.9740406982923282
910,nonevent,0.9621625341089932
911,nonevent,0.8682408126865022
912,Ib,0.38224717337796466
913,nonevent,0.9983591891572526
914,nonevent,0.9969668648903206
915,nonevent,0.9318300537893214
916,nonevent,0.9939865712992756
917,nonevent,0.9719692310487521
918,nonevent,0.9853827102831525
919,II,0.6152557116565446
920,nonevent,0.8921343289737423
921,nonevent,0.8841166542408179
922,nonevent,0.9970884768991198
923,nonevent,0.9814714833380822
924,nonevent,0.9379054419260858
925,II,0.5896998114604136
926,nonevent,0.9496542854359966
927,nonevent,0.9310868760931328
928,nonevent,0.5070791273099722
929,nonevent,0.8981441250767288
930,nonevent,0.9776103266523203
931,nonevent,0.6830451114792957
932,nonevent,0.9844006528298226
933,Ib,0.38567424007886936
934,nonevent,0.7101385135180613
935,Ib,0.3942881054644892
936,nonevent,0.7565339725862615
937,II,0.8766121232566743
938,Ib,0.38625474630464796
939,nonevent,0.9053350805998471
940,nonevent,0.8555670592749806
941,II,0.5232352402043281
942,nonevent,0.9742178632927514
943,II,0.7711803934190129
944,II,0.6974850224227918
945,II,0.516261596088485
946,nonevent,0.7099590027244261
947,nonevent,0.931633301079228
948,II,0.5066466118677949
949,Ib,0.35935730276368905
950,nonevent,0.9797110177214018
951,nonevent,0.9885619515063063
952,II,0.5756473794689638
953,nonevent,0.8893527007877279
954,nonevent,0.9672394274620802
955,Ib,0.36095114533445
956,nonevent,0.8576482141324718
957,nonevent,0.9469661962429732
958,nonevent,0.9609026848872321
959,nonevent,0.8907182570399487
960,nonevent,0.8939124479713005
961,II,0.5715342502332567
962,Ib,0.34561129191026685
963,II,0.5475802455039552
964,II,0.6937775052226126
965,nonevent,0.577233079991549
966,nonevent,0.9721894127966797
967,II,0.5891488926860312
968,nonevent,0.9612364199821314
969,nonevent,0.954684188925082
970,Ib,0.3616145927055041
971,nonevent,0.8291052364517002
972,II,0.5503986150520166
973,II,0.6368894056617674
974,nonevent,0.9096019644312706
975,II,0.618939480202196
976,nonevent,0.8055621370075504
977,nonevent,0.9917429263202179
978,II,0.702955558066274
979,nonevent,0.8456954844414972
980,nonevent,0.5291062533827438
981,nonevent,0.9933421207000404
982,nonevent,0.9084503133505853
983,nonevent,0.7023341448074865
984,nonevent,0.8274534837724575
985,Ib,0.3779630257608402
986,Ib,0.32153702007343377
987,Ib,0.3559954873643119
988,II,0.7394091499476688
989,Ib,0.3329530531403082
990,II,0.505669191618717
991,nonevent,0.9127268682581728
992,nonevent,0.6100371815302079
993,nonevent,0.8160096427348806
994,nonevent,0.967039822540271
995,Ib,0.3529806486849174
996,nonevent,0.9429189492360259
997,nonevent,0.873885104552712
998,nonevent,0.9960895726072433
999,nonevent,0.9568529372632635
1000,nonevent,0.9205878948528983
1001,nonevent,0.9973401946010072
1002,nonevent,0.9679566895367142
1003,II,0.6648783905252338
1004,Ib,0.39160918265044703
1005,II,0.6427381109707877
1006,II,0.6117847984112375
1007,nonevent,0.5458786692499364
1008,Ib,0.3782898173168933
1009,nonevent,0.6216470443820798
1010,nonevent,0.9942932603862642
1011,Ib,0.39499160193024946
1012,II,0.5609764025308207
1013,Ib,0.3796327912644963
1014,nonevent,0.9648608536149332
1015,II,0.7552726940522096
1016,nonevent,0.5065362071035644
1017,nonevent,0.9995127217035918
1018,nonevent,0.9604293579519807
1019,II,0.508060705681844
1020,Ib,0.3546129672951684
1021,nonevent,0.9057484949563165
1022,nonevent,0.9784985435754039
1023,nonevent,0.993275225179351
1024,II,0.6532952811518912
1025,Ib,0.3912214479805884
1026,nonevent,0.5709738423105072
1027,Ib,0.35153022582834625
1028,Ib,0.38331001489326083
1029,nonevent,0.995219056496045
1030,nonevent,0.9916348309472041
1031,Ib,0.41598335089011845
1032,nonevent,0.8845728899894794
1033,nonevent,0.9922403164098779
1034,nonevent,0.8767072807277156
1035,II,0.591958710715122
1036,nonevent,0.9967656112686025
1037,nonevent,0.9751128802325477
1038,II,0.6083302167670547
1039,II,0.5082813241950827
1040,nonevent,0.7688704635252759
1041,nonevent,0.9963589998587465
1042,nonevent,0.9806394698885569
1043,nonevent,0.9900343465090908
1044,Ib,0.3363570953208076
1045,nonevent,0.976658395397404
1046,II,0.6117433960342594
1047,II,0.7513070271432636
1048,nonevent,0.78343280719848
1049,Ib,0.3449285059413253
1050,nonevent,0.6136749620955319
1051,II,0.6245540301236898
1052,II,0.5801273020695644
1053,nonevent,0.9892209567417742
1054,nonevent,0.5597167862457317
1055,II,0.5737024839330518
1056,nonevent,0.9644538957181031
1057,Ib,0.38077646420879196
1058,nonevent,0.9995743391720535
1059,nonevent,0.9142507297942647
1060,nonevent,0.9750771506616986
1061,Ib,0.3957593678657554
1062,nonevent,0.8955345594016522
1063,Ib,0.36132174542965945
1064,nonevent,0.9042950560640661
1065,nonevent,0.8761568532681813
1066,nonevent,0.5076814817235219
1067,nonevent,0.976152102557049
1068,II,0.5984447837221606
1069,nonevent,0.9896461566649026
1070,Ib,0.3871125481190176
1071,nonevent,0.9241481461175
1072,nonevent,0.5033964689458661
1073,nonevent,0.699325032583498
1074,nonevent,0.9604153972399675
1075,nonevent,0.9592947130089695
1076,II,0.69724402845335
1077,II,0.5172867113034365
1078,II,0.6298849368239732
1079,II,0.5625479298349987
1080,nonevent,0.8272653628850825
1081,nonevent,0.8521938344103808
1082,II,0.5677443511989944
1083,II,0.6434283934908157
1084,nonevent,0.8565812246547849
1085,nonevent,0.9751967696029807
1086,nonevent,0.7130370983590079
1087,II,0.5471775684954827
1088,nonevent,0.9878771358807715
1089,nonevent,0.7225592258611686
1090,II,0.5541962239183617
1091,nonevent,0.86843782519942
1092,nonevent,0.8000972326471879
1093,II,0.9388693887936694
1094,II,0.7194155721532122
1095,nonevent,0.788285282871564
1096,nonevent,0.9421189646372117
1097,II,0.5975182737574425
1098,nonevent,0.6555128283241939
1099,Ib,0.3821506864241408
1100,II,0.5695068241654931
1101,nonevent,0.9826726643653935
1102,nonevent,0.9272455141635325
1103,II,0.5517470303640919
1104,II,0.6652735218991218
1105,nonevent,0.9525005487098045
1106,nonevent,0.9011187464348536
1107,Ib,0.38664020709086877
1108,nonevent,0.9932740463884017
1109,nonevent,0.9849655883819493
1110,nonevent,0.9720263379007635
1111,nonevent,0.9966200170667683
1112,Ib,0.38796574561885516
1113,Ib,0.3287594629007696
1114,nonevent,0.882551450256447
1115,nonevent,0.8248960302935403
1116,nonevent,0.9479881288381232
1117,nonevent,0.9995012427319904
1118,Ib,0.3955034916691523
1119,nonevent,0.9862721356774378
1120,Ib,0.36144185301401793
1121,II,0.5056088179938438
1122,nonevent,0.9697652620789107
1123,nonevent,0.9804479883834323
1124,nonevent,0.9460120085308503
1125,nonevent,0.9707438505093281
1126,II,0.5165706804644354
1127,nonevent,0.9032174278422841
1128,II,0.6666228323718338
1129,II,0.6218862506329677
1130,nonevent,0.8707315556873452
1131,nonevent,0.703044717997434
1132,Ib,0.33984817225707226
1133,II,0.5428521751684332
1134,nonevent,0.9901983151308795
1135,II,0.5122128656308279
1136,nonevent,0.9541218074367097
1137,nonevent,0.9665420270322872
1138,nonevent,0.9661257575376064
1139,Ib,0.3642093573381641
1140,Ib,0.357656154109519
1141,nonevent,0.6208345946510205
1142,nonevent,0.9944048813241075
1143,nonevent,0.9997774090836199
1144,II,0.5721912244851884
1145,II,0.5088454501963091
1146,nonevent,0.8535691040421766
1147,Ib,0.38092418225626534
1148,nonevent,0.627180559756191
1149,nonevent,0.962896191119898
1150,nonevent,0.8053902451506383
1151,Ib,0.38633695176038885
1152,nonevent,0.6648142863911626
1153,II,0.5012612840265701
1154,nonevent,0.9836919685101287
1155,nonevent,0.7923546407774511
1156,II,0.7618038993557931
1157,Ib,0.3415727283666679
1158,Ib,0.37206265127635224
1159,II,0.554282437759907
1160,nonevent,0.8643963570071754
1161,nonevent,0.9985581000078014
1162,II,0.6197884445026893
1163,nonevent,0.9960331328264881
1164,II,0.7664730751848233
1165,nonevent,0.6879478911862991
1166,nonevent,0.9408090682779692
1167,nonevent,0.9928204239909765
1168,nonevent,0.8971907328389127
1169,II,0.5394201786429367
1170,II,0.6044844058972477
1171,nonevent,0.9232928134276579
1172,nonevent,0.9190832432125996
1173,II,0.5171215946036628
1174,nonevent,0.9141537343843326
1175,nonevent,0.9474655649949476
1176,II,0.8871729591905393
1177,II,0.5261345871360531
1178,Ib,0.4222663207280351
1179,nonevent,0.8128970006560818
1180,Ib,0.3659843503057419
1181,Ib,0.4449536104187751
1182,II,0.5912333997974449
1183,Ib,0.32789157924014173
1184,Ib,0.3668867877938418
1185,nonevent,0.9374333990911026
1186,Ib,0.4109302241888582
1187,nonevent,0.9960509069270008
1188,nonevent,0.9734335115688391
1189,II,0.5794508477794884
1190,nonevent,0.8730804209991376
1191,nonevent,0.9631271747903135
1192,nonevent,0.917233382144525
1193,Ib,0.3412303513128876
1194,II,0.6418979831573569
1195,nonevent,0.5871997657112392
1196,Ib,0.5152461764146844
1197,Ib,0.39170161381355667
1198,Ib,0.39617025544901546
1199,Ib,0.38339097404552014
1200,nonevent,0.94355789043376
1201,nonevent,0.9564098843412955
1202,nonevent,0.9741321317165322
1203,nonevent,0.8495871211145363
1204,nonevent,0.9348952770777958
1205,nonevent,0.9786879495794769
1206,nonevent,0.9966993994522884
1207,II,0.5926962556237889
1208,II,0.5818748025505693
1209,nonevent,0.8036589059935718
1210,nonevent,0.7201748118019216
1211,nonevent,0.7836227237976238
1212,Ib,0.364404643168602
1213,nonevent,0.9582318179655976
1214,nonevent,0.5627765404294304
1215,nonevent,0.7943705260846868
1216,nonevent,0.8421192504214833
1217,nonevent,0.9154405630144831
1218,II,0.5765412555369617
1219,nonevent,0.6625019054218093
1220,nonevent,0.981659395389553
1221,nonevent,0.9894884457443641
1222,nonevent,0.8730781639161601
1223,nonevent,0.6505058974758217
1224,nonevent,0.9477216843269823
1225,nonevent,0.9998890088618562
1226,Ib,0.36456492940842095
1227,nonevent,0.9963596312966012
1228,nonevent,0.6410636584228419
1229,nonevent,0.9642888476302409
1230,nonevent,0.9752704379774961
1231,nonevent,0.9877184706359942
1232,II,0.5433011230793087
1233,II,0.6369610599638418
1234,II,0.519856722250628
1235,nonevent,0.9966911039007244
1236,nonevent,0.8962667996711486
1237,II,0.5134701426618153
1238,nonevent,0.9986382786604926
1239,nonevent,0.9498105137511557
1240,Ib,0.35693632408902415
1241,nonevent,0.9308421100000608
1242,Ib,0.3207199891989307
1243,nonevent,0.9841196412155296
1244,II,0.6185629240470577
1245,II,0.8143526773777439
1246,Ib,0.39001691695855367
1247,nonevent,0.9518880373243526
1248,nonevent,0.8963395239765953
1249,nonevent,0.8597682412102673
1250,nonevent,0.7004373416086922
1251,nonevent,0.5059372110726027
1252,nonevent,0.7756439758408477
1253,Ib,0.3604311976583317
1254,II,0.5017599173883663
1255,II,0.6480113788482189
1256,nonevent,0.9722356254153146
1257,nonevent,0.6724640793195965
1258,nonevent,0.6947932421445517
1259,II,0.5538072936416707
1260,Ib,0.3912452027402612
1261,II,0.575576121263935
1262,nonevent,0.9836622122737699
1263,Ib,0.3841662023548252
1264,nonevent,0.9905394802572864
1265,nonevent,0.8773541202688748
1266,nonevent,0.9118781514072999
1267,Ib,0.3646545613327446
1268,Ib,0.4081619400156943
1269,Ib,0.44874284957905797
1270,II,0.5919054592330821
1271,nonevent,0.9962594104359389
1272,Ib,0.465533949929727
1273,nonevent,0.9750797644175521
1274,Ib,0.4137290773905382
1275,II,0.5628521281738919
1276,Ib,0.349411304849603
1277,II,0.6022054615511383
1278,II,0.6228397268326334
1279,nonevent,0.9961291631186117
1280,nonevent,0.6453885178883834
1281,nonevent,0.7550218652874217
1282,nonevent,0.9950826564568139
1283,nonevent,0.9475927073876509
1284,nonevent,0.6068329920780057
1285,nonevent,0.9965164026597195
1286,II,0.8184022336317573
1287,II,0.7002178923313298
1288,nonevent,0.9845253453124192
1289,II,0.6959945637058252
1290,II,0.5234223727286522
1291,II,0.5351681562458879
1292,nonevent,0.9479892281010885
1293,nonevent,0.97701830210994
1294,nonevent,0.6616036989914458
1295,nonevent,0.8664957787353421
1296,nonevent,0.957669648412411
1297,nonevent,0.6179252531138649
1298,Ib,0.38751759387189033
1299,Ib,0.4557841024333427
1300,nonevent,0.5081110562039157
1301,II,0.7032661729441646
1302,II,0.6816268280618738
1303,Ib,0.391494743777625
1304,II,0.8526459281662091
1305,nonevent,0.6272749783172374
1306,nonevent,0.9974039518838649
1307,nonevent,0.9069754816661376
1308,nonevent,0.6726035130173624
1309,nonevent,0.7878036503782329
1310,II,0.6377292248992222
1311,II,0.5373686174813204
1312,nonevent,0.714002715053748
1313,Ib,0.3782694781690288
1314,Ib,0.3791054133564227
1315,II,0.5356742505929228
1316,nonevent,0.9747088475882403
1317,Ib,0.4080554807662625
1318,nonevent,0.9819504206662325
1319,II,0.5518254828989808
1320,Ib,0.4013383751559791
1321,nonevent,0.9493661522410036
1322,II,0.5910077432275375
1323,nonevent,0.995908037862084
1324,nonevent,0.9166646341657034
1325,II,0.5723889049799282
1326,nonevent,0.997136929889921
1327,II,0.5242599035498258
1328,nonevent,0.9964576728716176
1329,II,0.5725618000756998
1330,Ib,0.39262363438862885
1331,Ib,0.38995819356724465
1332,nonevent,0.998101542292249
1333,II,0.5410022758588031
1334,Ib,0.3683510023062719
1335,II,0.6079418996233615
1336,nonevent,0.8487018277301783
1337,II,0.6537745393017846
1338,nonevent,0.7300010617843197
1339,nonevent,0.9506843615569748
1340,Ib,0.43584661204697966
1341,II,0.566079258073734
1342,II,0.5793470862933813
1343,II,0.5849020104162483
1344,nonevent,0.999414429241323
1345,II,0.512762161011595
1346,nonevent,0.9872809455019778
1347,Ib,0.36518850596463004
1348,Ib,0.37245331359321454
1349,nonevent,0.9865740979000068
1350,II,0.5954644981669797
1351,nonevent,0.6918592382947732
1352,nonevent,0.9562120018195771
1353,Ib,0.3890806581477139
1354,nonevent,0.9334482382841062
1355,Ib,0.4229653148193574
1356,Ib,0.32326113092764774
1357,II,0.5517684060240907
1358,nonevent,0.9565490481847227
1359,nonevent,0.9828962606487901
1360,nonevent,0.5908577128511981
